assmNum,assmName,level1,level2,level3,matchType
3373,5' drop n500 emt s/c strap,Feeder,EMT Drops,S/C Drops Strap,unique
3379,5' drop n600 emt s/c strap,Feeder,EMT Drops,S/C Drops Strap,unique
3385,5' drop n750 emt s/c strap,Feeder,EMT Drops,S/C Drops Strap,unique
3391,n14 emt s/c/i strap,Branch,EMT,"S/C, Strap",unique
3400,n12 emt s/c/i strap,Branch,EMT,"S/C, Strap",unique
3409,n10 emt s/c/i strap,Branch,EMT,"S/C, Strap",unique
3453,emt d/s rack,Branch,EMT,"D/S, Rack",distance
3467,n14 emt d/s racks,Branch,EMT,"D/S, Rack",unique
3476,n12 emt d/s rack,Branch,EMT,"D/S, Rack",unique
3485,n10 emt d/s racks,Branch,EMT,"D/S, Rack",unique
3494,n8 emt d/s rack,Branch,EMT,"D/S, Rack",unique
3501,n6 emt d/s rack,Branch,EMT,"D/S, Rack",unique
3507,n4 emt d/s racks,Branch,EMT,"D/S, Rack",unique
3513,n3 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3519,n2 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3525,n1 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3531,n1/0 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3537,n2/0 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3543,n3/0 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3549,n4/0 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3555,n250 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3561,n300 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3567,n350 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3573,n400 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3579,n500 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3585,n600 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3591,n750 emt d/s rack,Feeder,EMT,"D/S, Rack",unique
3599,n14 emt d/s i racks,Branch,EMT,"D/S, Rack",unique
3608,n12 emt d/s i rack,Branch,EMT,"D/S, Rack",unique
3617,n10 emt d/s/i racks,Branch,EMT,"D/S, Rack",unique
3655,emt d/c rack,Branch,EMT,"D/C, Rack",distance
3668,n14 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3677,n12 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3686,n10 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3695,n8 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3702,n6 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3708,n4 emt d/c racks,Branch,EMT,"D/C, Rack",unique
3714,n3 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3720,n2 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3726,n1 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3732,n1/0 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3738,n2/0 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3744,n3/0 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3750,n4/0 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3756,n250 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3762,n300 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3768,n350 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3774,n400 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3780,n500 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3786,n600 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3792,n750 emt d/c rack,Feeder,EMT,"D/C, Rack",unique
3800,n14 emt d/c/i rack,Branch,EMT,"D/C, Rack",unique
3809,n12 emt d/c/i rack,Branch,EMT,"D/C, Rack",unique
3818,n10 emt d/c/i rack,Branch,EMT,"D/C, Rack",unique
3856,emt s/s rack,Branch,EMT,"S/S, Rack",distance
3868,n14 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3878,n12 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3887,n10 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3896,n8 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3903,n6 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3909,n4 emt s/s racks,Branch,EMT,"S/S, Rack",unique
3915,n3 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3921,n2 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3927,n1 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3933,n1/0 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3939,n2/0 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3945,n3/0 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3951,n4/0 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3957,n250 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3963,n300 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3969,n350 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3975,n400 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3981,n500 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3987,n600 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
3993,n750 emt s/s rack,Feeder,EMT,"S/S, Rack",unique
4001,n14 emt s/s/i racks,Branch,EMT,"S/S, Rack",unique
4010,n12 emt s/s/i racks,Branch,EMT,"S/S, Rack",unique
4019,n10 emt s/s/i racks,Branch,EMT,"S/S, Rack",unique
4057,emt s/c rack,Branch,EMT,"S/C, Rack",distance
4070,n14 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4079,n12 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4088,n10 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4097,n8 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4104,n6 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4110,n4 emt s/c racks,Branch,EMT,"S/C, Rack",unique
4116,n3 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4122,n2 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4128,n1 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4134,n1/0 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4140,n2/0 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4146,n3/0 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4152,n4/0 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4158,n250 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4164,n300 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4170,n350 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4176,n400 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4182,n500 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4188,n600 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4194,n750 emt s/c rack,Feeder,EMT,"S/C, Rack",unique
4202,n14 emt s/c/i racks,Branch,EMT,"S/C, Rack",unique
4211,n12 emt s/c/i racks,Branch,EMT,"S/C, Rack",unique
4220,n10 emt s/c/i racks,Branch,EMT,"S/C, Rack",unique
4257,n14 emt d/s 3/4 strap,Branch,EMT,"D/S, Strap",unique
4266,n12 emt d/s 3/4 strap,Branch,EMT,"D/S, Strap",unique
4275,n14 emt d/c 3/4 strap,Branch,EMT,"D/C, Strap",unique
4284,n12 emt d/c 3/4 strap,Branch,EMT,"D/C, Strap",unique
4293,n14 emt s/s 3/4 strap,Branch,EMT,"S/S, Strap",unique
4302,n12 emt s/s 3/4 strap,Branch,EMT,"S/S, Strap",unique
4311,n14 emt s/c 3/4 strap,Branch,EMT,"S/C, Strap",unique
4320,n12 emt s/c 3/4 strap,Branch,EMT,"S/C, Strap",unique
4330,n14 emt d/s 3/4 concrete,Branch,EMT,"D/S, Strap Concrete",unique
4339,n12 emt d/s 3/4 concrete,Branch,EMT,"D/S, Strap Concrete",unique
4348,n14 emt d/c 3/4 concrete,Branch,EMT,"D/C, Strap Concrete",unique
4357,n12 emt d/c 3/4 concrete,Branch,EMT,"D/C, Strap Concrete",unique
4366,n14 emt s/s 3/4 concrete,Branch,EMT,"S/S, Strap Concrete",unique
4375,n12 emt s/s 3/4 concrete,Branch,EMT,"S/S, Strap Concrete",unique
4384,n14 emt s/c 3/4 concrete,Branch,EMT,"S/C, Strap Concrete",unique
4393,n12 emt s/c 3/4 concrete,Branch,EMT,"S/C, Strap Concrete",unique
4403,n14 emt d/s 3/4 rack,Branch,EMT,"D/S, Rack",unique
4412,n12 emt d/s 3/4 rack,Branch,EMT,"D/S, Rack",unique
4421,n14 emt d/c 3/4 rack,Branch,EMT,"D/C, Rack",unique
4430,n12 emt d/c 3/4 rack,Branch,EMT,"D/C, Rack",unique
4439,n14 emt s/s 3/4 rack,Branch,EMT,"S/S, Rack",unique
4448,n12 emt s/s 3/4 rack,Branch,EMT,"S/S, Rack",unique
4457,n14 emt s/c 3/4 rack,Branch,EMT,"S/C, Rack",unique
4466,n12 emt s/c 3/4 rack,Branch,EMT,"S/C, Rack",unique
4476,n14 emt d/s 3/4 beam clamp,Branch,EMT,D/S Beam Clamp,unique
4485,n12 emt d/s 3/4 beam clamp,Branch,EMT,D/S Beam Clamp,unique
4494,n14 emt d/c 3/4 beam clamp,Branch,EMT,D/C Beam Clamp,unique
4503,n12 emt d/c 3/4 beam clamp,Branch,EMT,D/C Beam Clamp,unique
4512,n14 emt s/s 3/4 beam clamp,Branch,EMT,S/S Beam Clamp,unique
4521,n12 emt s/s 3/4 beam clamp,Branch,EMT,S/S Beam Clamp,unique
4530,n14 emt s/c 3/4 beam clamp,Branch,EMT,S/C Beam Clamp,unique
4539,n12 emt s/c 3/4 beam clamp,Branch,EMT,S/C Beam Clamp,unique
4548,liquidtight flex,Branch,Flex,Liquidtight/Sealtite,unique
4563,liquidtight connector,Branch,Flex,Liquidtight/Sealtite,unique
4576,liquidtight 90 connector,Branch,Flex,Liquidtight/Sealtite,unique
4589,liquidtight non-metallic fl,Branch,Flex,Liquidtight Non-Metallic,unique
4598,liquidtight non-metallic co,Branch,Flex,Liquidtight Non-Metallic,unique
4607,liquidtight 90 non-metallic,Branch,Flex,Liquidtight Non-Metallic,unique
4617,grc 1/2,Branch,GRC,GRC Branch Parts,distance
4643,grc 3/4,Branch,GRC,GRC Branch Parts,distance
4669,grc 1,Branch,GRC,GRC Branch Parts,distance
4697,grc 1 1/4,Feeder,GRC,GRC Feeder Parts,distance
4732,grc 1 1/2,Feeder,GRC,GRC Feeder Parts,distance
4767,grc 2,Feeder,GRC,GRC Feeder Parts,distance
4801,grc 2 1/2,Feeder,GRC,GRC Feeder Parts,distance
4835,grc 3,Feeder,GRC,GRC Feeder Parts,distance
4868,grc 3 1/2,Feeder,GRC,GRC Feeder Parts,unique
4903,grc 4,Feeder,GRC,GRC Feeder Parts,distance
4935,grc 5,Feeder,GRC,GRC Feeder Parts,distance
4963,grc 6,Feeder,GRC,GRC Feeder Parts,distance
4987,n14 grc no support,Branch,GRC,GRC No Support,unique
4996,n12 grc no support,Branch,GRC,GRC No Support,unique
5005,n10 grc no support,Branch,GRC,GRC No Support,unique
5014,n8 grc no support,Branch,GRC,GRC No Support,unique
5021,n6 grc no support,Branch,GRC,GRC No Support,unique
5027,n4 grc no support,Branch,GRC,GRC No Support,distance
5033,n14 grc strap,Branch,GRC,GRC Strap,unique
5042,n12 grc strap,Branch,GRC,GRC Strap,unique
5051,n10 grc strap,Branch,GRC,GRC Strap,unique
5060,n8 grc strap,Branch,GRC,GRC Strap,unique
5067,n6 grc strap,Branch,GRC,GRC Strap,unique
5073,n4 grc strap,Branch,GRC,GRC Strap,unique
5078,n14 3/4 grc strap,Branch,GRC,GRC Strap,loose
5087,n12 3/4 grc strap,Branch,GRC,GRC Strap,loose
5097,n3 grc strap,Feeder,GRC,GRC Strap,unique
5103,n2 grc strap,Feeder,GRC,GRC Strap,unique
5109,n1 grc strap,Feeder,GRC,GRC Strap,unique
5115,n1/0 grc strap,Feeder,GRC,GRC Strap,unique
5121,n2/0 grc strap,Feeder,GRC,GRC Strap,unique
5127,n3/0 grc strap,Feeder,GRC,GRC Strap,unique
5133,n4/0 grc strap,Feeder,GRC,GRC Strap,unique
5139,n250 grc strap,Feeder,GRC,GRC Strap,unique
5145,n300 grc strap,Feeder,GRC,GRC Strap,unique
5151,n350 grc strap,Feeder,GRC,GRC Strap,unique
5157,n400 grc strap,Feeder,GRC,GRC Strap,unique
5163,n500 grc strap,Feeder,GRC,GRC Strap,unique
5169,n600 grc strap,Feeder,GRC,GRC Strap,unique
5175,n750 grc strap,Feeder,GRC,GRC Strap,unique
5183,n14 grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5192,n12 grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5201,n10  grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5210,n8 grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5217,n6 grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5223,n4 grc strap concrete,Branch,GRC,GRC Strap Concrete,unique
5228,n14 3/4 grc strap concrete,Branch,GRC,GRC Strap Concrete,distance
5237,n12 3/4 grc strap concrete,Branch,GRC,GRC Strap Concrete,distance
5248,n3 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5254,n2 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5260,n1 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5266,n1/0 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5272,n2/0 grc strap conc,Feeder,GRC,GRC Strap Concrete,unique
5278,n3/0 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5284,n4/0 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5290,n250 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5296,n300 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5302,n350 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5308,n400 grc strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5314,n500 grc  strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5320,n600 grc  strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5326,n750 grc  strap conc.,Feeder,GRC,GRC Strap Concrete,unique
5335,n14 grc rack,Branch,GRC,GRC Rack,unique
5344,n12 grc rack,Branch,GRC,GRC Rack,unique
5353,n10 grc rack,Branch,GRC,GRC Rack,unique
5362,n8 grc rack,Branch,GRC,GRC Rack,unique
5369,n6 grc rack,Branch,GRC,GRC Rack,unique
5375,n4 grc rack,Branch,GRC,GRC Rack,unique
5380,n14 3/4 grc rack,Branch,GRC,GRC Rack,loose
5389,n12 3/4 grc rack,Branch,GRC,GRC Rack,loose
5400,n3 grc rack,Feeder,GRC,GRC Rack,unique
5406,n2 grc rack,Feeder,GRC,GRC Rack,unique
5412,n1 grc rack,Feeder,GRC,GRC Rack,unique
5418,n1/0 grc rack,Feeder,GRC,GRC Rack,unique
5424,n2/0 grc rack,Feeder,GRC,GRC Rack,unique
5430,n3/0 grc rack,Feeder,GRC,GRC Rack,unique
5436,n4/0 grc rack,Feeder,GRC,GRC Rack,unique
5442,n250 grc rack,Feeder,GRC,GRC Rack,unique
5448,n300 grc rack,Feeder,GRC,GRC Rack,unique
5454,n350 grc rack,Feeder,GRC,GRC Rack,unique
5460,n400 grc rack,Feeder,GRC,GRC Rack,unique
5466,n500 grc  rack,Feeder,GRC,GRC Rack,unique
5472,n600 grc rack,Feeder,GRC,GRC Rack,unique
5478,n750 grc  rack,Feeder,GRC,GRC Rack,unique
5488,n14 grc underground,Branch,GRC,GRC Underground,unique
5497,n12 grc underground,Branch,GRC,GRC Underground,unique
5506,n10 grc  underground,Branch,GRC,GRC Underground,unique
5515,n8 grc  underground,Branch,GRC,GRC Underground,unique
5522,n6 grc  underground,Branch,GRC,GRC Underground,unique
5528,n4 grc  underground,Branch,GRC,GRC Underground,unique
5533,n14 3/4 grc underground,Branch,GRC,GRC Underground,loose
5542,n12 3/4 grc underground,Branch,GRC,GRC Underground,loose
5553,n3 grc underground,Feeder,GRC,GRC Underground,unique
5559,n2 grc underground,Feeder,GRC,GRC Underground,unique
5565,n1 grc underground,Feeder,GRC,GRC Underground,unique
5571,n1/0 grc underground,Feeder,GRC,GRC Underground,unique
5577,n2/0 grc underground,Feeder,GRC,GRC Underground,unique
5583,n3/0 grc underground,Feeder,GRC,GRC Underground,unique
5589,n4/0 grc underground,Feeder,GRC,GRC Underground,unique
5595,n250 grc underground,Feeder,GRC,GRC Underground,unique
5601,n300 grc underground,Feeder,GRC,GRC Underground,unique
5607,n350 grc underground,Feeder,GRC,GRC Underground,unique
5613,n400 grc underground,Feeder,GRC,GRC Underground,unique
5619,n500 grc  underground,Feeder,GRC,GRC Underground,unique
5625,n600 grc underground,Feeder,GRC,GRC Underground,unique
5631,n750 grc  underground,Feeder,GRC,GRC Underground,unique
5639,n14 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5648,n12 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5657,n10 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5666,n8 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5673,n6 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5679,n4 grc beam clamp,Branch,GRC,GRC Beam Clamp,unique
5684,n14 3/4 grc beam clamp,Branch,GRC,GRC Beam Clamp,loose
5693,n12 3/4 grc beam clamp,Branch,GRC,GRC Beam Clamp,loose
5705,n3 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5711,n2 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5717,n1 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5723,n1/0 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5729,n2/0 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5735,n3/0 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5741,n4/0 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5747,n250 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5753,n300 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5759,n350 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5765,n400 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5771,n500 grc  beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5777,n600 grc beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5783,n750 grc  beam clamp,Feeder,GRC,GRC Beam Clamp,unique
5793,imc 1/2,Branch,IMC,IMC Branch Parts,distance
5811,imc 3/4,Branch,IMC,IMC Branch Parts,distance
5829,imc 1,Branch,IMC,IMC Branch Parts,distance
5849,imc 1 1/4,Feeder,IMC,IMC Feeder Parts,distance
5878,imc 1 1/2,Feeder,IMC,IMC Feeder Parts,distance
5907,imc 2,Feeder,IMC,IMC Feeder Parts,distance
5936,imc 2 1/2,Feeder,IMC,IMC Feeder Parts,distance
5964,imc 3,Feeder,IMC,IMC Feeder Parts,distance
5992,imc 3 1/2,Feeder,IMC,IMC Feeder Parts,distance
6020,imc 4,Feeder,IMC,IMC Feeder Parts,distance
6050,n14 imc no strap,Branch,IMC,IMC No Strap,unique
6059,n12 imc no strap,Branch,IMC,IMC No Strap,unique
6068,n10 imc no strap,Branch,IMC,IMC No Strap,unique
6077,n8 imc no strap,Branch,IMC,IMC No Strap,distance
6084,n6 imc no strap,Branch,IMC,IMC No Strap,distance
6090,n4 imc no strap,Branch,IMC,IMC No Strap,distance
6095,n14 imc strap,Branch,IMC,IMC Strap,unique
6104,n12 imc strap,Branch,IMC,IMC Strap,unique
6113,n10 imc strap,Branch,IMC,IMC Strap,unique
6122,n8 imc strap,Branch,IMC,IMC Strap,distance
6129,n6 imc strap,Branch,IMC,IMC Strap,distance
6135,n4 imc strap,Branch,IMC,IMC Strap,distance
6140,n14 imc 3/4 strap,Branch,IMC,IMC Strap,loose
6149,n12 imc 3/4 strap,Branch,IMC,IMC Strap,loose
6159,n14 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6168,n12 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6177,n10 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6186,n8 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6193,n6 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6199,n4 imc strap concrete,Branch,IMC,IMC Strap Concrete,unique
6204,n14 imc 3/4 strap concrete,Branch,IMC,IMC Strap Concrete,loose
6213,n12 imc 3/4 strap concrete,Branch,IMC,IMC Strap Concrete,loose
6224,n3 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6230,n2 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6236,n1 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6242,n1/0 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6248,n2/0 imc strap conc,Feeder,IMC,IMC Strap Concrete,loose
6254,n3/0 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6260,n4/0 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6266,n250 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6272,n300 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6278,n350 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6284,n400 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6290,n500 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6296,n600 imc strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6302,n750 imc  strap conc.,Feeder,IMC,IMC Strap Concrete,unique
6310,n14 imc racks,Branch,IMC,IMC Racks,unique
6319,n12 imc racks,Branch,IMC,IMC Racks,unique
6328,n10 imc racks,Branch,IMC,IMC Racks,unique
6337,n8 imc racks,Branch,IMC,IMC Racks,unique
6344,n6 imc racks,Branch,IMC,IMC Racks,unique
6350,n4 imc racks,Branch,IMC,IMC Racks,unique
6355,n14 3/4 imc racks,Branch,IMC,IMC Racks,loose
6364,n12 3/4 imc racks,Branch,IMC,IMC Racks,loose
6375,n3 imc rack,Feeder,IMC,IMC Racks,unique
6381,n2 imc rack,Feeder,IMC,IMC Racks,unique
6387,n1 imc rack,Feeder,IMC,IMC Racks,unique
6393,n1/0 imc rack,Feeder,IMC,IMC Racks,unique
6399,n2/0 imc rack,Feeder,IMC,IMC Racks,unique
6405,n3/0 imc rack,Feeder,IMC,IMC Racks,unique
6411,n4/0 imc rack,Feeder,IMC,IMC Racks,unique
6417,n250 imc rack,Feeder,IMC,IMC Racks,unique
6423,n300 imc rack,Feeder,IMC,IMC Racks,unique
6429,n350 imc rack,Feeder,IMC,IMC Racks,unique
6435,n400 imc rack,Feeder,IMC,IMC Racks,unique
6441,n500 imc  rack,Feeder,IMC,IMC Racks,unique
6447,n600 imc rack,Feeder,IMC,IMC Racks,unique
6453,n750 imc  rack,Feeder,IMC,IMC Racks,unique
6461,n3 imc underground,Feeder,IMC,IMC Underground,unique
6467,n2 imc underground,Feeder,IMC,IMC Underground,unique
6473,n1 imc underground,Feeder,IMC,IMC Underground,unique
6479,n1/0 imc underground,Feeder,IMC,IMC Underground,unique
6485,n2/0 imc underground,Feeder,IMC,IMC Underground,unique
6491,n3/0 imc underground,Feeder,IMC,IMC Underground,unique
6497,n4/0 imc underground,Feeder,IMC,IMC Underground,unique
6503,n250 imc underground,Feeder,IMC,IMC Underground,unique
6509,n300 imc underground,Feeder,IMC,IMC Underground,unique
6515,n350 imc underground,Feeder,IMC,IMC Underground,unique
6521,n400 imc underground,Feeder,IMC,IMC Underground,unique
6527,n500 imc  underground,Feeder,IMC,IMC Underground,unique
6533,n600 imc underground,Feeder,IMC,IMC Underground,unique
6539,n750 imc  underground,Feeder,IMC,IMC Underground,unique
6548,n14 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6557,n12 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6566,n10 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6575,n8 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6582,n6 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6588,n4 imc beam clamp,Branch,IMC,IMC Beam Clamp,unique
6593,n14 3/4 imc beam clamp,Branch,IMC,IMC Beam Clamp,loose
6602,n12 3/4 imc beam clamp,Branch,IMC,IMC Beam Clamp,loose
6613,n3 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6619,n2 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6625,n1 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6631,n1/0 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6637,n2/0 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6643,n3/0 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6649,n4/0 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6655,n250 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6661,n300 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6667,n350 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6673,n400 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6679,n500 imc  beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6685,n600 imc beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6691,n750 imc  beam clamp,Feeder,IMC,IMC Beam Clamp,unique
6699,1/2 al branch,Branch,AL Rigid Conduit,Al Branch Parts,unique
6720,3/4 al branch,Branch,AL Rigid Conduit,Al Branch Parts,unique
6741,1 al branch,Branch,AL Rigid Conduit,Al Branch Parts,unique
6763,1 1/4 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,distance
6792,1 1/2 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6821,2 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6850,2 1/2 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6878,3 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6906,3 1/2 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6933,4 al feeder,Feeder,AL Rigid Conduit,Al Feeder Parts,unique
6965,n14 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
6974,n12 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
6983,n10 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
6992,n8 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
6999,n6 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
7005,n4 al no strap,Branch,AL Rigid Conduit,Al No Strap,unique
7010,n14 al strap,Branch,AL Rigid Conduit,Al Strap,unique
7019,n12 al strap,Branch,AL Rigid Conduit,Al Strap,unique
