level1,level2,level3,assmNum,assmName
,,,30282,deadend angle lg conductor
,,,30286,24.9/14.4 kv rus
,,,30287,single deadend-vertical
,,,30291,24.9/14.4 kv rus
,,,30292,single deadend-vertical lg
,,,30296,24.9/14.4 kv rus
,,,30297,single phase tap guide
,,,30301,24.9/14.4 kv rus
,,,30302,single deadend on crsarm
,,,30307,24.9/14.4 kv rus
,,,30308,single deadend on crsarm as
,,,30312,24.9/14.4 kv rus
,,,30313,three ph horiz tap guide
,,,30317,24.9/14.4 kv rus
,,,30318,dbl deadend crossarms
,,,30325,24.9/14.4 kv rus
,,,30326,sgl support tan crsarms
,,,30334,24.9/14.4kv rus
,,,30335,sgl sup on crossarms lg con
,,,30339,24.9/14.4kv rus
,,,30340,sgl sup on crossarms lg con
,,,30344,24.9/14.4kv rus
,,,30345,sgl sup on crossarms post c
,,,30349,24.9/14.4kv rus
,,,30350,dbl support on crossarms
,,,30354,24.9/14.4 kv rus
,,,30355,dbl support on crossarms lg
,,,30359,24.9/14.4kv rus
,,,30360,dbl support on crossarms po
,,,30364,24.9/14.4 kv rus
,,,30365,suspension angle guide
,,,30369,24.9/14.4  kv rus
,,,30370,deadend angle guide
,,,30374,24.9/14.4 kv rus
,,,30375,three phase tap guide
,,,30379,24.9/14.4 kv rus
,,,30380,dbl ddends crsarms (feedthr
,,,30384,24.9/14.4 kv rus
,,,30385,single down guy (thru bolt
,,,30389,24.9/14.4 kv rus
,,,30390,single down guy (thru bolt
,,,30395,24.9/14.4 kv rus
,,,30396,single down guy hd (thru bo
,,,30400,24.9/14.4 kv rus
,,,30401,double down guy hd (thru bo
,,,30405,24.9/14.4 kv rus
,,,30406,three down guy hd (thru bol
,,,30410,24.9/14.4 kv rus
,,,30411,single down guy (wrapped ty
,,,30415,24.9/14.4 kv rus
,,,30416,sgl dn guy large cond (pole
,,,30420,24.9/14.4 kv rus
,,,30421,four dn guy large cond (pol
,,,30425,24.9/14.4 kv rus
,,,30426,guy strain insulator guide
,,,30430,24.9/14.4 kv rus
,,,30431,expanding type anchors
,,,30438,24.9/14.4 kv rus
,,,30439,screw anchors (power instal
,,,30446,24.9/14.4 kv rus
,,,30447,plate type anchors
,,,30454,24.9/14.4 kv rus
,,,30455,service anchors
,,,30460,24.9/14.4 kv rus
,,,30461,rock anchors
,,,30467,24.9/14.4 kv rus
,,,30468,swamp anchors (power instal
,,,30474,24.9/14.4 kv rus
,,,30475,"sgl-phase, csp transf (tan"
,,,30479,24.9/14.4 kv rus
,,,30480,"sgl-phase, csp transf (dden"
,,,30484,24.9/14.4 kv rus
,,,30485,"sgl-phase, conv transf (tan"
,,,30490,24.9/14.4 kv rus
,,,30491,"sgl-phase, conv transf (dde"
,,,30494,24.9/14.4 kv rus
,,,30495,"sgl-phase, conv transf (tan"
,,,30499,24.9/14.4 kv rus
,,,30500,"sgl-phase, conv transf (dde"
,,,30504,24.9/14.4 kv rus
,,,30505,2ph trans bl op-y pri op dl
,,,30509,24.9/14.4 kv rus
,,,30510,3ph trans bl ug-y pri ct gr
,,,30514,24.9/14.4 kv rus
,,,30515,3ph trans bl ug-y pri ct gr
,,,30519,24.9/14.4 kv rus
,,,30520,3ph trans bl gr-y pri ct gr
,,,30524,24.9/14.4 kv rus
,,,30525,grounding assy ground rod t
,,,30529,24.9/14.4 kv rus
,,,30530,grounding assy trench type
,,,30534,24.9/14.4 kv rus
,,,30535,gr assy-gr rod tp 4 sect ai
,,,30539,24.9/14.4 kv rus
,,,30540,gr assy-pt fm tp 4 sect air
,,,30544,24.9/14.4 kv rus
,,,30545,secondary assemblies (small
,,,30550,24.9/14.4 kv rus
,,,30551,secondary assemblies (large
,,,30556,24.9/14.4 kv rus
,,,30557,secondary assemblies (deade
,,,30562,24.9/14.4 kv rus
,,,30563,service assemblies (pole mo
,,,30570,24.9/14.4 kv rus
,,,30571,service assemblies
,,,30577,24.9/14.4 kv rus
,,,30578,service assemblies (mast ty
,,,30583,24.9/14.4 kv rus
,,,30584,tying guide primary angle a
,,,30588,24.9/14.4 kv rus
,,,30589,tying guide primary deadend
,,,30593,24.9/14.4 kv rus
,,,30594,tying guide neutral angle a
,,,30598,24.9/14.4 kv rus
,,,30599,tying guide neutral deadend
,,,30603,24.9/14.4 kv rus
,,,30604,tying gd neutral & sec angl
,,,30608,24.9/14.4 kv rus
,,,30609,tying gd neutral & sec dden
,,,30612,24.9/14.4 kv rus
,,,30613,tying gd neut & sec ddend a
,,,30617,24.9/14.4 kv rus
,,,30618,tying guide service assembl
,,,30622,24.9/14.4 kv rus
,,,30623,tying guide service assembl
,,,30629,24.9/14.4 kv rus
,,,30630,neutral assemblies-tangent
,,,30635,24.9/14.4 kv rus
,,,30636,neutral support on crossarm
,,,30641,24.9/14.4 kv rus
,,,30642,neutral assemblies-large an
,,,30648,24.9/14.4 kv rus
,,,30649,neutral assemblies-single d
,,,30654,24.9/14.4 kv rus
,,,30655,neutral assembly-double dea
,,,30659,24.9/14.4 kv rus
,,,30660,neutral assembly-dbl ddend
,,,30664,24.9/14.4 kv rus
,,,30665,surge arresters-single phas
,,,30670,24.9/14.4 kv rus
,,,30671,surge arresters-3-single ph
,,,30675,24.9/14.4 kv rus
,,,30676,pole protection assembly-pl
,,,30680,24.9/14.4 kv rus
,,,30681,pole protection assem-wrap
,,,30682,POLE PROT ASSY-WRAP TYPE (R
,,,30686,120/240 volts
,,,30687,sec metering sgl ph 120/240
,,,30691,120/240 volts
,,,30692,sec metering 3 ph 120/240 v
,,,30696,240/480 volts
,,,30697,secd metering 3 ph 240/480
,,,30701,120/208 volts
,,,30702,secd metering 3 ph 120/208
,,,30706,24.9/14.4 kv rus
,,,30707,primary met 3-ph 4-wire grd
,,,30711,24.9/14.4 kv rus
,,,30712,oil circuit recloser
,,,30716,24.9/14.4 kv rus
,,,30717,oil circuit recloser w/bypa
,,,30721,24.9/14.4 kv rus
,,,30722,(three) oil circuit reclose
,,,30726,24.9/14.4 kv rus
,,,30727,(3) oil circuit reclosers w
,,,30731,24.9/14.4 kv rus
,,,30732,misc cutouts & disconnect s
,,,30738,24.9/14.4 kv rus
,,,30739,cutout-single phase
,,,30743,24.9/14.4 kv rus
,,,30744,cutout-(3) single phase
,,,30748,24.9/14.4 kv rus
,,,30749,disconnect switches 3 sgl p
,,,30753,24.9/14.4 kv rus
,,,30754,group-oper airbreak 3-ph
,,,30758,24.9/14.4 kv rus
,,,30759,crossarm braces
,,,30764,24.9/14.4 kv rus
,,,30765,"voltage reg, pole mnt 1-sgl"
,,,30769,24.9/14.4 kv rus
,,,30770,"voltage reg, pole mnt 3-sgl"
,,,30774,24.9/14.4 kv rus
,,,30775,"voltage reg, pole mnt 3-sgl"
,,,30778,24.9/14.4 kv rus
,,,30779,three phase capacitor bank
,,,30783,start rus 34.5-69kv and 115
,,,30784,single rod log anchor
,,,30789,double rod log anchor
,,,30794,steel cross plate
,,,30801,power screw anchors
,,,30807,"light duty, one foot bracke"
,,,30814,"medium duty, 1'-0 bracket"
,,,30821,medium duty 2'-0 & 3'-6 b
,,,30830,automatic w/thimble clevis
,,,30838,automatic w/thimble clevis
,,,30846,automatic w/thimble clevis
,,,30851,factory w/thimble clevis 20
,,,30859,factory w/thimble clevis 35
,,,30867,factory w/thimble clevis 50
,,,30872,3 bolt clamp w/guy link-med
,,,30880,3 bolt clamp w/guy thimble
,,,30887,"3-bolt clamp w/clevis 20,00"
,,,30895,"3-bolt clamp w/clevis 35,40"
,,,30903,"3-bolt clamp w/clevis 50,00"
,,,30908,wrap
,,,30915,multi pole & anchor groundi
,,,30928,pole ground and butt wrap
,,,30934,light duty guying plate
,,,30942,light duty wrap
,,,30950,light duty pole eye plates
,,,30958,medium duty guying tees
,,,30964,medium duly pole bands
,,,30970,medium duty pole eye plates
,,,30976,heavy duty guying tees
,,,30981,heavy duty pole bands
,,,30986,line post
,,,30994,insulator string w/suspensi
,,,31000,insulator string w/ cushion
,,,31008,miscellaneous hardware
,,,31013,cushioned susp & susp clamp
,,,31024,oh  ground wire support Ass
,,,31029,steel tie angle
,,,31036,"ld angle, guying & deadend"
,,,31037,light duty - guying plate
,,,31045,ld angle guying &deadend po
,,,31046,light duty - wrap
,,,31053,ld angle guying &deadend po
,,,31054,light duty - pole eye plate
,,,31061,md angle guying &deadend po
,,,31062,medium duty - bands
,,,31069,md angle guying &deadend po
,,,31070,medium duty -  pole eye pla
,,,31077,md angle guying &deadend po
,,,31078,medium duty - guying tees
,,,31085,md angle guying &deadend po
,,,31086,medium duty - tees & guy li
,,,31093,tangent horizontal line pos
,,,31099,tangent horizontal line pos
,,,31105,tangent line post-no ohgw
,,,31110,tangent line post 46kv-no o
,,,31115,dbl circuit tang line post-
,,,31120,dbl circuit tangent line po
,,,31125,tangent single pole-post su
,,,31129,tangent pin type insulator-
,,,31134,tangent pin type insulator-
,,,31139,tan pin type insul dbl circ
,,,31144,tan pin type insul dbl circ
,,,31149,tangent single pole suspens
,,,31154,small angle horiz line post
,,,31155,34.5kv
,,,31159,46kv
,,,31163,69kv
,,,31168,small angle horz line post-
,,,31169,34.5kv
,,,31172,46kv
,,,31175,69kv
,,,31179,small angle horz line post
,,,31180,34.5kv
,,,31184,46kv
,,,31188,69kv
,,,31192,small angle horz line post-
,,,31193,34.5kv
,,,31196,46kv
,,,31199,69kv
,,,31203,small angle single pole sus
,,,31209,115kv tangent horz line pos
,,,31212,138kv tangent horz line pos
,,,31216,115kv small angle horz line
,,,31221,138kv small angle horz line
,,,31227,start rus underground datab
,,,31228,sgl ph cable deadend termin
,,,31235,sgl ph cable tangent termin
,,,31240,vee-ph cable ter pole w/cut
,,,31247,3-ph cable term p w/cutouts
,,,31254,3-ph cab ddend term pole w/
,,,31258,3-ph cab tang term pole w/d
,,,31262,sgl ph pad mtn trans (radia
,,,31266,sgl ph pad mtn trans (loop
,,,31270,3-ph pad mtn trans (radial
,,,31274,3-ph pad mtn trans (loop fe
,,,31278,3-ph pad mtn trans (lp w/ra
,,,31282,secondary connector blocks
,,,31290,secondary connector blocks
,,,31298,secondary pedestal uk cable
,,,31302,secondary handhole uk cable
,,,31306,transformer pads
,,,31310,3 ph transformer concrete p
,,,31314,#4 reinforcing bar
,,,31327,slg ph sectionalizing enclo
,,,31331,sgl ph pad mtn sectional or
,,,31336,3-sgl ph pad mtn reclosers
,,,31340,secondary cable terminal po
,,,31344,sgl ph reg assem w/ bp swt
,,,31348,meter install ug source
,,,31352,meter prdestal wood post
,,,31356,meter & swit install ug sou
,,,31360,c.t. meter install sgl phas
,,,31364,c.t. meter install 3 phase
,,,31368,pad mtn swit capacitor encl
,,,31372,sac anode 4-cable splice pr
,,,31376,sac anode 4 equip gr protec
,,,31381,sac anode 4 cable gr protec
,,,31385,multi ph sect encl pad/slee
,,,31389,grd assem pas mtn sgl ph tr
,,,31393,grd assem  mtn multi ph tra
,,,31397,grd assem  ug primary cable
,,,31401,grd assem  ug prim cab w/ t
,,,31405,grd grid pad mtn eq install
,,,31408,grd array 4 pad mtn eq inst
,,,31412,sgl ph pad-mtn trans def un
,,,31416,sgl ph trans def unit pad-s
,,,31419,misc material & labor
,,,31420,$1 dollar material
,,,31439,one hour labor
,,,31465,aluminum feeders /constants
,,,31466,#3 emt d/s strap const al w
,,,31472,#2 emt d/s strap const al w
,,,31478,#1 emt d/s strap const al w
,,,31484,#1/0 emt d/s strap const al
,,,31490,#2/0 emt d/s strap const al
,,,31496,#3/0 emt d/s strap const al
,,,31502,#4/0 emt d/s strap const al
,,,31508,#250 emt d/s strap const al
,,,31514,#300 emt d/s strap const al
,,,31520,#350 emt d/s strap const al
,,,31526,#400 emt d/s strap const al
,,,31532,#500 emt d/s strap const al
,,,31538,#600 emt d/s strap const al
,,,31544,#750 emt d/s strap const  a
,,,31550,#3 emt d/s strap conc const
,,,31556,#2 emt d/s strap conc const
,,,31562,#1 emt d/s strap conc const
,,,31568,#1/0 emt d/s strap conc con
,,,31574,#2/0 emt d/s strap conc con
,,,31580,#3/0 emt d/s strap conc con
,,,31586,#4/0 emt d/s strap conc con
,,,31592,#250 emt d/s strap conc con
,,,31598,#300 emt d/s strap conc con
,,,31604,#350 emt d/s strap conc con
,,,31610,n400 emt d/s strap conc con
,,,31616,#500 emt d/s strap conc con
,,,31622,#600 emt d/s strap conc con
,,,31628,#750 emt d/s strap conc con
,,,31634,d/s feeder rack w/wire cons
,,,31635,#3 emt d/s rack const al wi
,,,31641,#2 emt d/s rack const al wi
,,,31647,#1 emt d/s rack const al wi
,,,31653,#1/0 emt d/s rack const al
,,,31659,#2/0 emt d/s rack const al
,,,31665,#3/0 emt d/s rack const al
,,,31671,#4/0 emt d/s rack const al
,,,31677,#250 emt d/s rack const al
,,,31683,#300 emt d/s rack const al
,,,31689,#350 emt d/s rack const al
,,,31695,#400 emt d/s rack const al
,,,31701,#500 emt d/s rack const al
,,,31707,#600 emt d/s rack const al
,,,31713,#750 emt d/s rack const al
,,,31719,d/s emt feeder beam clamp w
,,,31720,#3 emt d/s beam clamp 85A
,,,31726,#2 emt d/s beam clamp 100A
,,,31732,#1 emt d/s beam clamp 115A
,,,31738,#1/0 emt d/s beam clamp 135
,,,31744,#2/0 emt d/s beam clamp 150
,,,31750,#3/0 emt d/s beam clamp 175
,,,31756,#4/0 emt d/s beam clamp 205
,,,31762,#250 emt d/s beam clamp 230
,,,31768,#300 emt d/s beam clamp 255
,,,31774,#350 emt d/s beam clamp 280
,,,31780,#400 emt d/s beam clamp 305
,,,31786,#500 emt d/s beam clamp 350
,,,31792,#600 emt d/s beam clamp 385
,,,31798,#750 emt d/s beam clamp
,,,31805,#3 emt s/c strap const Al W
,,,31811,#2 emt s/c strap const Al W
,,,31817,#1 emt s/c strap const Al W
,,,31823,#1/0 emt s/c strap const Al
,,,31829,#2/0 emt s/c strap const Al
,,,31835,#3/0 emt s/c strap const Al
,,,31841,#4/0 emt s/c strap const Al
,,,31847,#250 emt s/c strap const Al
,,,31853,#300 emt s/c strap const Al
,,,31859,#350 emt s/c strap const Al
,,,31865,#400 emt s/c strap const Al
,,,31871,#500 emt s/c strap const Al
,,,31877,#600 emt s/c strap const Al
,,,31883,#750 emt s/c strap const Al
,,,31899,d/c feeder rack w/wire cons
,,,31900,#3 emt d/c rack const al wi
,,,31906,#2 emt d/c rack const al wi
,,,31912,#1 emt d/c rack const al wi
,,,31918,#1/0 emt d/c rack const al
,,,31924,#2/0 emt d/c rack const al
,,,31930,#3/0 emt d/c rack const al
,,,31936,#4/0 emt d/c rack const al
,,,31942,#250 emt d/c rack const al
,,,31948,#300 emt d/c rack const al
,,,31954,#350 emt d/c rack const al
,,,31960,#400 emt d/c rack const al
,,,31966,#500 emt d/c rack const al
,,,31972,#600 emt d/c rack const al
,,,31978,#750 emt d/c rack const al
,,,31984,d/c emt feeder bc w/wire co
,,,31985,#3 emt d/c beam clamp const
,,,31991,#2 emt d/c beam clamp const
,,,31997,#1 emt d/c beam clamp const
,,,32003,#1/0 emt d/c beam clamp con
,,,32009,#2/0 emt d/c beam clamp con
,,,32015,#3/0 emt d/c beam clamp con
,,,32021,#4/0 emt d/c beam clamp con
,,,32027,#250 emt d/c beam clamp con
,,,32033,#300 emt d/c beam clamp con
,,,32039,#350 emt d/c beam clamp con
,,,32045,#400 emt d/c beam clamp con
,,,32051,#500 emt d/c beam clamp con
,,,32057,#600 emt d/c beam clamp con
,,,32063,#750 emt d/c beam clamp con
,,,32069,s/s feeder w/wire const alu
,,,32070,#3 emt s/s strap const al w
,,,32076,#2 emt s/s strap const al w
,,,32082,#1 emt s/s strap const al w
,,,32088,#1/0 emt s/s strap const al
,,,32094,#2/0 emt s/s strap const al
,,,32100,#3/0 emt s/s strap const al
,,,32106,#4/0 emt s/s strap const al
,,,32112,#250 emt s/s strap const al
,,,32118,#300 emt s/s strap const al
,,,32124,#350 emt s/s strap const al
,,,32130,#400 emt s/s strap const al
,,,32136,#500 emt s/s strap const al
,,,32142,#600 emt s/s strap const al
,,,32148,#750 emt s/s strap const al
,,,32154,s/s feeder w/wire const
,,,32155,#3 emt s/s strap conc const
,,,32161,#2 emt s/s strap conc const
,,,32167,#1 emt s/s strap conc const
,,,32173,#1/0 emt s/s strap conc con
,,,32179,#2/0 emt s/s strap conc con
,,,32185,#3/0 emt s/s strap conc con
,,,32191,#4/0 emt s/s strap conc con
,,,32197,#250 emt s/s strap conc con
,,,32203,#300 emt s/s strap conc con
,,,32209,#350 emt s/s strap conc con
,,,32215,#400 emt s/s strap conc con
,,,32221,#500 emt s/s strap conc con
,,,32227,#600 emt s/s strap conc con
,,,32233,#750 emt s/s strap conc con
,,,32240,s/s emt feeder rack w/wire
,,,32241,#3 emt s/s rack const alum
,,,32247,#2 emt s/s rack const alum
,,,32253,#1 emt s/s rack const alum
,,,32259,#1/0 emt s/s rack const alu
,,,32265,#2/0 emt s/s rack const alu
,,,32271,#3/0 emt s/s rack const alu
,,,32277,#4/0 emt s/s rack const alu
,,,32283,#250 emt s/s rack const alu
,,,32289,#300 emt s/s rack const alu
,,,32295,#350 emt s/s rack const alu
,,,32301,#400 emt s/s rack const alu
,,,32307,#500 emt s/s rack const alu
,,,32313,#600 emt s/s rack const alu
,,,32319,#750 emt s/s rack const alu
,,,32327,s/s emt feeder bc w/wire co
,,,32328,#3  em s /s beam clamp cons
,,,32334,#2 alum emt s/s beam clamp
,,,32340,#1 alum emt s/s beam clamp
,,,32346,#1/0 alum emt s/s beam clam
,,,32352,#2/0 alum emt s/s beam clam
,,,32358,#3/0 alum  emt s/s beam cla
,,,32364,#4/0 alum emt s/s beam clam
,,,32370,#250 alum emt s/s beam clam
,,,32376,#300 alum emt s/s beam clam
,,,32382,#350 alum emt s/s beam clam
,,,32388,#400 alum emt s/s beam clam
,,,32394,#500 alum emt s/s beam clam
,,,32400,#600 alum emt s/s beam clam
,,,32406,#750 alum emt s/s beam clam
,,,32412,s/c emt feeder bc w/wire co
,,,32413,#3 emt s/c beam clamp const
,,,32419,#2 emt s/c beam clamp const
,,,32425,#1 emt s/c beam clamp const
,,,32431,#1/0 emt s/c beam clamp con
,,,32437,#2/0 emt s/c  beam clamp co
,,,32443,#3/0 emt s/c beam clamp con
,,,32449,#4/0 emt s/c beam clamp con
,,,32455,#250 emt s/c beam clamp con
,,,32461,#300 emt s/c beam clamp con
,,,32467,#350 emt s/c beam clamp con
,,,32473,#400 emt s/c beam clamp con
,,,32479,#500 emt s/c beam clamp con
,,,32485,#600 emt s/c beam clamp con
,,,32491,#750 emt s/c beam clamp con
,,,32498,s/c emt feeder rack w/wire
,,,32499,#3 emt s/c rack const alum
,,,32505,#2 emt s/c rack const alum
,,,32511,#1 emt s/c rack const alum
,,,32517,#1/0 emt s/c rack const alu
,,,32523,#2/0 emt s/c rack const alu
,,,32529,#3/0 emt s/c rack const alu
,,,32535,#4/0 emt s/c rack const alu
,,,32541,#250 emt s/c rack const alu
,,,32547,#300 emt s/c rack const alu
,,,32553,#350 emt s/c rack const alu
,,,32559,#400 emt s/c rack const alu
,,,32565,#500 emt s/c rack const alu
,,,32571,#600 emt s/c rack const alu
,,,32577,#750 emt s/c rack const alu
,,,32585,feeder grc strap const
,,,32586,#3 grc strap const alum wir
,,,32592,#2  grc strap const alum wi
,,,32598,#1  grc strap const alum wi
,,,32604,#1/0  grc strap const alum
,,,32610,#2/0  grc strap const alum
,,,32616,#3/0 grc strap const alum w
,,,32622,#4/0  grc strap const alum
,,,32628,#250 grc strap const alum w
,,,32634,#300  grc  strap const alum
,,,32640,#350  grc strap const alum
,,,32646,#400 grc strap  const alum
,,,32652,#500 grc  strap const alum
,,,32658,n600 grc  strap const alum
,,,32664,n750 grc  strap const alum
,,,32670,grc feeder strap concrete c
,,,32671,#3 grc strap concrete const
,,,32677,#2  grc strap conc const al
,,,32683,#1 grc strap conc const alu
,,,32689,#1/0  grc strap conc const
,,,32695,#2/0 grc strap conc const a
,,,32701,#3/0 grc strap conc const a
,,,32707,#4/0 grc strap conc const a
,,,32713,#250grc strap conc const al
,,,32719,#300 grc strap conc const c
,,,32725,#350 grc strap conc const a
,,,32731,#400  grc strap conc consta
,,,32737,#500 grc  strap conc const
,,,32743,#600 grc  strap conc const
,,,32749,#750 grc  strap conc const
,,,32755,grc feeder rack w/wire cons
,,,32756,#3 GRC rack const 85A alum
,,,32762,#2 GRC rack const 100A Al W
,,,32768,#1 GRC  rack const 115A AL
,,,32774,#1/0 GRC rack const 135A Al
,,,32780,#2/0GRC rack const 150A Al
,,,32786,#3/0 GRC  rack const 175A
,,,32792,4/0 GRC Rack 175A Al Wire
,,,32798,#250 GRC rack const 230A Al
,,,32804,#300 GRC rack const  255A A
,,,32810,#350 GRC rack const 280A Al
,,,32816,#400 GRC rack const 305A Al
,,,32822,#500 GRC rack const 350A Al
,,,32828,#600 GRC rack cons 350A Al
,,,32834,#750 GRC rack const 435A Al
,,,32840,grc feeder underground cons
,,,32841,#3  grc underground const 9
,,,32847,#2 alum grc underground con
,,,32853,#1 alum grc underground con
,,,32859,#1/0 alum grc underground c
,,,32865,#2/0 alum grc underground c
,,,32871,#3/0 alum grc underground c
,,,32877,#4/0 alum grc underground c
,,,32883,#250 alum grc underground c
,,,32889,#300 alum grc underground c
,,,32895,#350 alum grc underground c
,,,32901,#400 alum grc underground c
,,,32907,#500 alum grc  underground
,,,32913,#600 alum grc underground c
,,,32919,#750 alum grc  underground
,,,32925,grc feeder beam clamp w/wir
,,,32926,#3 GRC beam clamp const 85A
,,,32932,#2 GRC beam clamp const 100
,,,32938,#1  Grc beam clamp const 11
,,,32944,#1/0 GRC beam clamp const 1
,,,32950,#2/0 GRC  beam clamp const
,,,32956,#3/0 GRC beam clamp const 1
,,,32962,#4/0 GRC beam clamp const 2
,,,32968,#250 GRC beam clamp const 2
,,,32974,#300 GRC beam clamp const 2
,,,32980,#350 GRC beam clamp const 2
,,,32986,#400 GRC beam clamp const 3
,,,32992,#500 GRC beam clamp const 3
,,,32998,#600 GRC beam clamp const 3
,,,33004,#750 GRC  beam clamp const
,,,33010,#3 al strap const alum wire
,,,33016,#2 al strap const alum  wir
,,,33022,#1 al strap const  alum wir
,,,33028,#1/0 al strap const alum wi
,,,33034,#2/0 al strap const alum wi
,,,33040,#3/0  al strap const alum w
,,,33046,#4/0 al strap const alum wi
,,,33052,#250 al strap const alum wi
,,,33058,#300 al strap const alum wi
,,,33064,#350 al  strap const alum w
,,,33070,#400 al strap const alum wi
,,,33076,#500 al strap const alum wi
,,,33082,#600 al strap const alum wi
,,,33088,n750 al strap const alum wi
,,,33095,al feeder concrete w/wire c
,,,33096,#3 alum strap concrete cons
,,,33102,#2 al strap concrete const
,,,33108,#1 al strap concrete const
,,,33114,31/0 al strap concrete cons
,,,33120,#2/0 al strap concrete cons
,,,33126,#3/0 al strap concrete cons
,,,33132,#4/0 al strap concrete cons
,,,33138,#250 al strap concrete cons
,,,33144,#300 al strap concrete cons
,,,33150,#350 al strap concrete cons
,,,33156,#400 al strap concrete cons
,,,33162,#500 al strap concrete cons
,,,33168,#600 al strap concrete cons
,,,33174,#750 al strap concrete cons
,,,33181,al feeder rack w/wire const
,,,33182,#3 al rack const alum wire
,,,33188,#2 al rack const alum wire
,,,33194,#1 al rack const alum wire
,,,33200,#1/0 al rack const alum wir
,,,33206,#2/0 al rack const alum wir
,,,33212,#3/0 al rack const alum wir
,,,33218,#4/0 al rack const alum wir
,,,33224,#250 al rack const alum wir
,,,33230,#300 al rack const alum wir
,,,33236,#350 al rack const alum wir
,,,33242,#400 al rack const alum wir
,,,33248,n500 al rack const
,,,33254,#600 al rack const alum ?wi
,,,33260,#750 al  rack const  alum w
,,,33266,al feeder beam clamp w/wire
,,,33267,#3 al beam clamp
,,,33273,#2 al beam clamp
,,,33281,#1 al beam clamp
,,,33287,#1/0 al beam clamp
,,,33293,#2/0 al beam clamp
,,,33299,#3/0  al beam clamp
,,,33305,#4/0 al beam clamp
,,,33311,#250 al beam clamp
,,,33317,#300 al beam clamp
,,,33323,#350 al beam clamp
,,,33329,#400 al beam clamp
,,,33335,#500 al beam clamp
,,,33341,#600 al beam clamp
,,,33347,#750 al beam clamp
,,,33363,grc/pvc feeder no strap con
,,,33364,#3 grc/pvc no strap const a
,,,33370,#2 grc/pvc  no strap const
,,,33376,#1 grc/pvc  no strap const
,,,33382,#1/0 grc/pvc  no strap cons
,,,33388,#2/0 grc/pvc  no strap cons
,,,33394,#3/0 grc/pvc no strap const
,,,33400,#4/0 grc/pvc  no strap cons
,,,33406,#250 grc/pvc no strap const
,,,33412,#300 grc/pvc no strap const
,,,33418,#350 grc/pvc no strap const
,,,33424,#400 grc/pvc no strap const
,,,33430,#500 grc/pvc no strap const
,,,33436,#600 grc/pvc no strap const
,,,33442,#750 grc/pvc no strap const
,,,33449,grc/pvc feeder strap conc c
,,,33450,#3 grc/pvc strap concr cons
,,,33456,#2 grc/pvc strap conc const
,,,33462,#1 grc/pvc strap conc const
,,,33468,3#1/0 grc/pvc strap conc co
,,,33474,#2/0 grc/pvc strap conc con
,,,33480,#3/0 grc/pvc strap conc con
,,,33486,#4/0 grc/pvc strap conc con
,,,33492,#250 grc/pvc strap conc con
,,,33498,#300 grc/pvc strap conc con
,,,33504,#350 grc/pvc strap conc con
,,,33510,#400 grc/pvc strap conc con
,,,33516,#500 grc/pvc strap conc con
,,,33522,#600 grc/pvc strap conc con
,,,33528,#750 grc/pvc strap conc con
,,,33534,grc/pvc feeder rack const
,,,33535,#3 grc/pvc rack const alum
,,,33541,#2 grc/pvc rack const alum
,,,33547,#1 grc/pvc rack const alum
,,,33553,#1/0 grc/pvc rack const alu
,,,33559,#2/0 grc/pvc rack const alu
,,,33565,#3/0 grc/pvc rack const alu
,,,33571,#4/0 grc/pvc rack const alu
,,,33577,#250 grc/pvc rack const alu
,,,33583,#300 grc/pvc rack constalum
,,,33589,#350 grc/pvc rack const alu
,,,33595,#400 grc/pvc rack constalum
,,,33601,#500 grc/pvc rack const alu
,,,33607,#600 grc/pvc rack const alu
,,,33613,#750 grc/pvc rack const alu
,,,33620,grc/pvc feeder ug w/wire co
,,,33621,#3 grc/pvc underground cons
,,,33627,#2 grc/pvc underground cons
,,,33633,#1 grc/pvc underground cons
,,,33639,#1/0 grc/pvcu/g  const alum
,,,33645,#2/0 grc/pvc u/g const alum
,,,33651,#3/0 grc/pvc u/g  const alu
,,,33657,#4/0 grc/pvc u/g const alum
,,,33663,#250 grc/pvc u/g const alum
,,,33669,#300 grc/pvc u/g const alum
,,,33675,#350 grc/pvc u/g const alum
,,,33681,#400 grc/pvc u/g const alum
,,,33687,#500 grc/pvc u/g const alum
,,,33693,#600 grc/pvc u/g const alum
,,,33699,#750 grc/pvc u/g const alum
,,,33706,imc feeder conc.  const alu
,,,33707,#3 imc strap conc const alu
,,,33713,#2 imc strap conc  const al
,,,33719,#1 imc strap conc const alu
,,,33725,#1/0 imc strap conc const a
,,,33731,#2/0 imc strap conc const a
,,,33737,#3/0 imc strap conc const a
,,,33743,#4/0 imc strap conc const a
,,,33749,#250 imc strap conc const a
,,,33755,#300 imc strap conc const a
,,,33761,#350 imc strap conc const a
,,,33767,#400 imc strap conc const a
,,,33773,#500 imc strap conc const a
,,,33779,#600 imc strap conc const a
,,,33785,#750 imc  strap conc const
,,,33792,imc feeder rack w/wire cons
,,,33793,#3 imc rack const  alum wir
,,,33799,#2 imc rack const alum wire
,,,33805,#1 imc rack const alum wire
,,,33811,#1/0 imc rack constam wire
,,,33817,#2/0 imc rack const alum wi
,,,33823,#3/0 imc rack const alum wi
,,,33829,#4/0 imc rack const allum w
,,,33835,#250 imc rack constalum wir
,,,33841,#300 imc rack constalum wir
,,,33847,#350 imc rack const alum wi
,,,33853,#400 imc rack const alum wi
