Category,Name,Description,Part Number,Price,Cost,Unit of Measure
Wire,COP TFN16S0LBK500,TFN 16 SOL BLACK 500',TFN16S0LBK500,103.06,103.06,THOUSAND
Wire,COP THHN300GNPCS,THHN 300 STR GREEN PCS,THHN300GNPCS,8799.48,8799.48,THOUSAND
Wire,COP THHN10WH500,THHN 1/0 STR WHITE 500',THHN10WH500,3245.99,3245.99,THOUSAND
Wire,COP TC1641000,16/4 TRAY CABLE-1000',TC1641000,657.99,657.99,THOUSAND
Wire,COP THHN4RDPCS,THHN 4 STR RED PCS,THHN4RDPCS,1465.37,1465.37,THOUSAND
Wire,COP THHN20BKPCS,THHN 2/0 STR BLACK PCS,THHN20BKPCS,3998.68,3998.68,THOUSAND
Wire,COP THHN10GN500,THHN 1/0 STR GREEN 500',THHN10GN500,3245.99,3245.99,THOUSAND
Wire,COP BARE4ST2500,BARE CU #4 STR 2500,BARE4ST2500,1398.85,1398.85,THOUSAND
Wire,COP XHHW4BK2500,CU XHHW #4 BLACK 2500',XHHW4BK2500,1791.89,1791.89,THOUSAND
Wire,COP RX83WG2500,8/3 WG ROMEX-2500',RX83WG2500,2358.61,2358.61,THOUSAND
Wire,COP TFFN16STPK500,TFFN 16 STR PINK 500',TFFN16STPK500,126.74,126.74,THOUSAND
Wire,COP THHN10BK1000,THHN 1/0 STR BLACK 1000',THHN10BK1000,3245.99,3245.99,THOUSAND
Wire,COP THHN10S0LYL2500,THHN 10 SOL YELLOW 2500',THHN10S0LYL2500,314.76,314.76,THOUSAND
Wire,COP THHN14STBK500,THHN 14 STR BLACK 500',THHN14STBK500,148.43,148.43,THOUSAND
Wire,COP THHN750BKPCS,THHN 750 STR BLACK PCS,THHN750BKPCS,30509.75,30509.75,THOUSAND
Wire,COP UF82WG500,UF-B 8/2WG CABLE 500',UF82WG500,1849.45,1849.45,THOUSAND
Wire,COP RX62WG500,6/2 WG ROMEX-500',RX62WG500,2366.17,2366.17,THOUSAND
Wire,COP XHHW12STBK500,CU XHHW #12 STR BLACK 500',XHHW12STBK500,301.24,301.24,THOUSAND
N/A,COP RXPCS122WG200,12/2 WG NM-B WITH 16/2 CONTROL CABLE 200',RXPCS122WG200,850.57,850.57,THOUSAND
Wire,COP THHN2RD500,THHN 2 STR RED 500',THHN2RD500,2313.41,2313.41,THOUSAND
Wire,COP THHN40GNPCS,THHN 4/0 STR GREEN PCS,THHN40GNPCS,6299.24,6299.24,THOUSAND
Wire,COP XHHW10STGN500,CU XHHW #10 STR GREEN 500',XHHW10STGN500,451.51,451.51,THOUSAND
Wire,COP UF62WG125,UF-B 6/2WG CABLE 125',UF62WG125,2599.51,2599.51,THOUSAND
Wire,COP THHN10STPK2500,THHN 10 STR PINK 2500',THHN10STPK2500,329.64,329.64,THOUSAND
Wire,COP TFFN16STGN2500,TFFN 16 STR GREEN 2500',TFFN16STGN2500,126.74,126.74,THOUSAND
Wire,COP XHHW10ST0R500,CU XHHW #10 STR ORANGE 500',XHHW10ST0R500,451.51,451.51,THOUSAND
Wire,COP THHN12S0LPK2500,THHN 12 SOL PINK 2500',THHN12S0LPK2500,201.19,201.19,THOUSAND
Wire,COP BARE20ST500,BARE CU 2/0-19 STR 500,BARE20ST500,3974.58,3974.58,THOUSAND
Wire,COP RX1222WG250,12/2 WG W/2 GROUND ROMEX-ARC FAULT-250',RX1222WG250,1188.36,1188.36,THOUSAND
Wire,COP RX1422WG250,14/2 WG W/2 GROUND ROMEX-ARC FAULT-250',RX1422WG250,704.47,704.47,THOUSAND
Wire,COP RX142WG1000,14/2 WG ROMEX-1000',RX142WG1000,366.94,366.94,THOUSAND
Wire,COP RX82WG1000,8/2 WG ROMEX-1000',RX82WG1000,1675.38,1675.38,THOUSAND
Wire,COP RX83WGPCS,8/3 WG ROMEX-PIECES,RX83WGPCS,2358.61,2358.61,THOUSAND
Wire,COP SER20WGPCS,CU SER 2/0-2/0-2/0-1 WG CABLE-PIECES,SER20WGPCS,19319.93,19319.93,THOUSAND
Wire,COP SER24PCS,CU 2-2-2-4 SER CABLE-PIECES,SER24PCS,9681.91,9681.91,THOUSAND
Wire,COP TC1451000,14/5 TRAY CABLE-1000',TC1451000,1232.68,1232.68,THOUSAND
Wire,COP TC303WG500,3/0-3 WG TRAY CABLE-500',TC303WG500,21291.92,21291.92,THOUSAND
Wire,COP TC63WG1000,6/3 WG TRAY CABLE-1000',TC63WG1000,4661.88,4661.88,THOUSAND
Wire,COP TFFN16STYL500,TFFN 16 STR YELLOW 500',TFFN16STYL500,126.74,126.74,THOUSAND
Wire,COP TFFN18STYL500,TFFN 18 STR YELLOW 500',TFFN18STYL500,90.58,90.58,THOUSAND
Wire,COP THHN10S0L0R500,THHN 10 SOL ORANGE 500',THHN10S0L0R500,314.76,314.76,THOUSAND
Wire,COP THHN10S0LBL2500,THHN 10 SOL BLUE 2500',THHN10S0LBL2500,314.76,314.76,THOUSAND
Wire,COP THHN10S0LGN500,THHN 10 SOL GREEN 500',THHN10S0LGN500,314.76,314.76,THOUSAND
Wire,COP THHN10S0LRD500,THHN 10 SOL RED 500',THHN10S0LRD500,314.76,314.76,THOUSAND
Wire,COP THHN10ST0R2500,THHN 10 STR ORANGE 2500',THHN10ST0R2500,329.64,329.64,THOUSAND
Wire,COP THHN10STBL500,THHN 10 STR BLUE 500',THHN10STBL500,329.64,329.64,THOUSAND
Wire,COP THHN10STGN500,THHN 10 STR GREEN 500',THHN10STGN500,329.64,329.64,THOUSAND
Wire,COP THHN12S0LBK2500,THHN 12 SOL BLACK 2500',THHN12S0LBK2500,201.19,201.19,THOUSAND
Wire,COP THHN12S0LGY2500,THHN 12 SOL GRAY 2500',THHN12S0LGY2500,201.19,201.19,THOUSAND
Wire,COP THHN12S0LRD2500,THHN 12 SOL RED 2500',THHN12S0LRD2500,201.19,201.19,THOUSAND
Wire,COP THHN12STBL500,THHN 12 STR BLUE 500',THHN12STBL500,215.51,215.51,THOUSAND
Wire,COP THHN12STGNYL500,THHN 12 STR GREEN/YELLOW STRIPE 500',THHN12STGNYL500,240.51,240.51,THOUSAND
Wire,COP THHN12STPK2500,THHN 12 STR PINK 2500',THHN12STPK2500,215.51,215.51,THOUSAND
Wire,COP THHN14S0LPK500,THHN 14 SOL PINK 500',THHN14S0LPK500,133.42,133.42,THOUSAND
Wire,COP THHN14S0LWH2500,THHN 14 SOL WHITE 2500',THHN14S0LWH2500,133.42,133.42,THOUSAND
Wire,COP THHN14STPR500,THHN 14 STR PURPLE 500',THHN14STPR500,148.43,148.43,THOUSAND
Wire,COP THHN1BK2500,THHN 1 STR BLACK 2500',THHN1BK2500,2651.43,2651.43,THOUSAND
Wire,COP THHN20BK500,THHN 2/0 STR BLACK 500',THHN20BK500,3998.68,3998.68,THOUSAND
Wire,COP THHN3BKPCS,THHN 3 STR BLACK PCS,THHN3BKPCS,1848.06,1848.06,THOUSAND
Wire,COP THHN4BK1000,THHN 4 STR BLACK 1000',THHN4BK1000,1465.37,1465.37,THOUSAND
Wire,COP THHN4BL500,THHN 4 STR BLUE 500',THHN4BL500,1465.37,1465.37,THOUSAND
Wire,COP THHN4WH1000,THHN 4 STR WHITE 1000',THHN4WH1000,1465.37,1465.37,THOUSAND
Wire,COP THHN500BK2500,THHN 500 STR BLACK 2500',THHN500BK2500,14484.45,14484.45,THOUSAND
Wire,COP THHN6GNPCS,THHN 6 STR GREEN PCS,THHN6GNPCS,941.36,941.36,THOUSAND
Wire,COP THHN8GN1000,THHN 8 STR GREEN 1000',THHN8GN1000,611.84,611.84,THOUSAND
Wire,COP THHN8RDPCS,THHN 8 STR RED PCS,THHN8RDPCS,611.84,611.84,THOUSAND
Wire,COP THHN4GN2500,THHN 4 STR GREEN 2500',THHN4GN2500,1465.37,1465.37,THOUSAND
Wire,COP THHN12S0LGNYL500,THHN 12 SOL GREEN/YELLOW STRIPE 500',THHN12S0LGNYL500,226.19,226.19,THOUSAND
Wire,COP THHN6YL2500,THHN 6 STR YELLOW 2500',THHN6YL2500,941.36,941.36,THOUSAND
Wire,COP RX63WG125,6/3 WG ROMEX-125',RX63WG125,3446.92,3446.92,THOUSAND
Wire,COP SEU203PCS,CU 2/0-2/0-2/0 SEU CABLE-PIECES,SEU203PCS,15621.75,15621.75,THOUSAND
Wire,COP TC143PCS,14/3 TRAY CABLE-PIECES,TC143PCS,1252.47,1252.47,THOUSAND
Wire,COP THHN12S0LYL2500,THHN 12 SOL YELLOW 2500',THHN12S0LYL2500,201.19,201.19,THOUSAND
Wire,COP THHN12STRD500,THHN 12 STR RED 500',THHN12STRD500,215.51,215.51,THOUSAND
Wire,COP THHN14STPK500,THHN 14 STR PINK 500',THHN14STPK500,148.43,148.43,THOUSAND
Wire,COP THHN20GN2500,THHN 2/0 STR GREEN 2500',THHN20GN2500,3998.68,3998.68,THOUSAND
Wire,COP THHN300BK500,THHN 300 STR BLACK 500',THHN300BK500,8799.48,8799.48,THOUSAND
Wire,COP THHN4WHPCS,THHN 4 STR WHITE PCS,THHN4WHPCS,1465.37,1465.37,THOUSAND
Wire,COP THHN6BK500,THHN 6 STR BLACK 500',THHN6BK500,941.36,941.36,THOUSAND
Wire,COP THHN750BK1000,THHN 750 STR BLACK 1000',THHN750BK1000,30509.75,30509.75,THOUSAND
Wire,COP THHN8RD500,THHN 8 STR RED 500',THHN8RD500,611.84,611.84,THOUSAND
Wire,COP TC63WG2500,6/3 WG TRAY CABLE-2500',TC63WG2500,4661.88,4661.88,THOUSAND
Wire,COP THHN6BK1000,THHN 6 STR BLACK 1000',THHN6BK1000,941.36,941.36,THOUSAND
Wire,COP TFFN16STYL2500,TFFN 16 STR YELLOW 2500',TFFN16STYL2500,126.74,126.74,THOUSAND
Wire,COP THHN2GN2500,THHN 2 STR GREEN 2500',THHN2GN2500,2313.41,2313.41,THOUSAND
Wire,COP TFFN16STBR2500,TFFN 16 STR BROWN 2500',TFFN16STBR2500,126.74,126.74,THOUSAND
Wire,COP THHN10GN2500,THHN 1/0 STR GREEN 2500',THHN10GN2500,3245.99,3245.99,THOUSAND
Wire,COP TC102PCS,10/2 WOG TRAY CABLE-PIECES,TC102PCS,1704.79,1704.79,THOUSAND
Wire,COP BARE2STPCS,BARE CU #2 STR PCS,BARE2STPCS,2203.83,2203.83,THOUSAND
Wire,COP BARE40ST1000,BARE CU 4/0 STR 1000,BARE40ST1000,6309.98,6309.98,THOUSAND
Wire,COP RX123WG250,12/3 WG ROMEX-250',RX123WG250,772.83,772.83,THOUSAND
Wire,COP RX62WG125,6/2 WG ROMEX-125',RX62WG125,2366.17,2366.17,THOUSAND
Wire,COP RX62WGPCS,6/2 WG ROMEX-PIECES,RX62WGPCS,2366.17,2366.17,THOUSAND
Wire,COP RX82WGPCS,8/2 WG ROMEX-PIECES,RX82WGPCS,1675.38,1675.38,THOUSAND
Wire,COP SEU83PCS,CU 8-8-8 SEU CABLE-PIECES,SEU83PCS,2045.52,2045.52,THOUSAND
Wire,COP TC162PCS,16/2 TRAY CABLE-PIECES,TC162PCS,484.59,484.59,THOUSAND
Wire,COP TFFN16ST0R500,TFFN 16 STR ORANGE 500',TFFN16ST0R500,126.74,126.74,THOUSAND
Wire,COP TFFN16STBL500,TFFN 16 STR BLUE 500',TFFN16STBL500,126.74,126.74,THOUSAND
Wire,COP TFFN16STWH2500,TFFN 16 STR WHITE 2500',TFFN16STWH2500,126.74,126.74,THOUSAND
Wire,COP THHN10STGY500,THHN 10 STR GRAY 500',THHN10STGY500,329.64,329.64,THOUSAND
Wire,COP THHN10STPR500,THHN 10 STR PURPLE 500',THHN10STPR500,329.64,329.64,THOUSAND
Wire,COP THHN12S0LBL2500,THHN 12 SOL BLUE 2500',THHN12S0LBL2500,201.19,201.19,THOUSAND
Wire,COP THHN12S0LWH2500,THHN 12 SOL WHITE 2500',THHN12S0LWH2500,201.19,201.19,THOUSAND
Wire,COP THHN14S0LBR500,THHN 14 SOL BROWN 500',THHN14S0LBR500,133.42,133.42,THOUSAND
Wire,COP THHN14STGY2500,THHN 14 STR GRAY 2500',THHN14STGY2500,148.43,148.43,THOUSAND
Wire,COP THHN14STYL500,THHN 14 STR YELLOW 500',THHN14STYL500,148.43,148.43,THOUSAND
Wire,COP THHN300BK1000,THHN 300 STR BLACK 1000',THHN300BK1000,8799.48,8799.48,THOUSAND
Wire,COP THHN3BK2500,THHN 3 STR BLACK 2500',THHN3BK2500,1848.06,1848.06,THOUSAND
Wire,COP THHN4BK500,THHN 4 STR BLACK 500',THHN4BK500,1465.36,1465.36,THOUSAND
Wire,COP THHN500BK1000,THHN 500 STR BLACK 1000',THHN500BK1000,14484.45,14484.45,THOUSAND
Wire,COP THHN6BLPCS,THHN 6 STR BLUE PCS,THHN6BLPCS,941.36,941.36,THOUSAND
Wire,COP THHN6GN1000,THHN 6 STR GREEN 1000',THHN6GN1000,941.36,941.36,THOUSAND
Wire,COP UF122WG1000,UF-B 12/2WG CABLE 1000',UF122WG1000,650.21,650.21,THOUSAND
Wire,COP UF82WGPCS,UF-B 8/2WG CABLE PCS,UF82WGPCS,1849.45,1849.45,THOUSAND
Wire,COP XHHW12STGN500,CU XHHW #12 STR GREEN 500',XHHW12STGN500,301.24,301.24,THOUSAND
Wire,COP BARE2ST500,BARE CU #2 STR 500,BARE2ST500,2203.83,2203.83,THOUSAND
Wire,COP RX102WG250,10/2 WG ROMEX-250',RX102WG250,982.92,982.92,THOUSAND
N/A,COP RX63W0G1000,6/3 WOG ROMEX-1000',RX63W0G1000,3446.92,3446.92,THOUSAND
Wire,COP TFFN18ST0R2500,TFFN 18 STR ORANGE 2500',TFFN18ST0R2500,90.58,90.58,THOUSAND
Wire,COP TFN18S0LWH500,TFN 18 SOL WHITE 500',TFN18S0LWH500,74.28,74.28,THOUSAND
Wire,COP THHN12STGNYL2500,THHN 12 STR GREEN/YELLOW STRIPE 2500',THHN12STGNYL2500,240.51,240.51,THOUSAND
Wire,COP THHN2GN1000,THHN 2 STR GREEN 1000',THHN2GN1000,2313.41,2313.41,THOUSAND
Wire,COP THHN4RD500,THHN 4 STR RED 500',THHN4RD500,1465.37,1465.37,THOUSAND
Wire,COP RHHW6BL1000,#6 RHHW BLUE 1000',RHHW6BL1000,655.71,655.71,THOUSAND
Wire,COP TC143WG1000,14/3 WG TRAY CABLE-1000',TC143WG1000,956.42,956.42,THOUSAND
Wire,COP TFN18S0LRD500,TFN 18 SOL RED 500',TFN18S0LRD500,74.28,74.28,THOUSAND
Wire,COP THHN10STWH500,THHN 10 STR WHITE 500',THHN10STWH500,329.64,329.64,THOUSAND
Wire,COP THHN14S0LGN500,THHN 14 SOL GREEN 500',THHN14S0LGN500,133.42,133.42,THOUSAND
Wire,COP THHN600BK500,THHN 600 STR BLACK 500',THHN600BK500,18049.00,18049.00,THOUSAND
Wire,COP UF82WG1000,UF-B 8/2WG CABLE 1000',UF82WG1000,1849.45,1849.45,THOUSAND
Wire,COP TC23WG1000,2/3 WG TRAY CABLE-1000',TC23WG1000,9034.74,9034.74,THOUSAND
Wire,COP BARE8S0LPCS,BARE CU #8 SOL PCS,BARE8S0LPCS,520.18,520.18,THOUSAND
Wire,COP THHN8BL1000,THHN 8 STR BLUE 1000',THHN8BL1000,611.84,611.84,THOUSAND
Wire,COP BARE4S0L1000,BARE CU #4 SOL 1000,BARE4S0L1000,1356.91,1356.91,THOUSAND
Wire,COP THHN60R500,THHN 6 STR ORANGE 500',THHN60R500,941.36,941.36,THOUSAND
Wire,COP THHN6BR500,THHN 6 STR BROWN 500',THHN6BR500,941.36,941.36,THOUSAND
Wire,COP TC10WG1000,1/0 - 3 WG TRAY CABLE-1000',TC10WG1000,13912.90,13912.90,THOUSAND
Wire,COP XHHW8RD1000,CU XHHW #8 RED 1000',XHHW8RD1000,801.63,801.63,THOUSAND
Wire,COP THHN4BRPCS,THHN 4 STR BROWN PCS,THHN4BRPCS,1465.37,1465.37,THOUSAND
Wire,COP THHN6BRPCS,THHN 6 STR BROWN PCS,THHN6BRPCS,941.36,941.36,THOUSAND
Wire,COP XHHW12ST0R500,CU XHHW #12 STR ORANGE 500',XHHW12ST0R500,301.24,301.24,THOUSAND
Wire,COP THHN10GN1000,THHN 1/0 STR GREEN 1000',THHN10GN1000,3245.99,3245.99,THOUSAND
Wire,COP TC123WGPCS,12/3 WG TRAY CABLE-PIECES,TC123WGPCS,1428.74,1428.74,THOUSAND
Wire,COP THHN6GN5000,THHN 6 STR GREEN 5000',THHN6GN5000,941.36,941.36,THOUSAND
Wire,COP THHN20GN5000,THHN 2/0 STR GREEN 5000',THHN20GN5000,3998.68,3998.68,THOUSAND
Wire,COP TC1031000,10/3 WOG TRAY CABLE-1000',TC1031000,1557.39,1557.39,THOUSAND
Wire,COP TC403WG1000,4/0-3C WG TRAY CABLE-1000',TC403WG1000,27205.05,27205.05,THOUSAND
Wire,COP XHHW5000RPCS,CU XHHW 500 ORANGE PCS,XHHW5000RPCS,17145.45,17145.45,THOUSAND
Wire,COP BARE30ST500,BARE CU 3/0 STR 500,BARE30ST500,4583.95,4583.95,THOUSAND
Wire,COP THHN2BL500,THHN 2 STR BLUE 500',THHN2BL500,2313.41,2313.41,THOUSAND
N/A,COP XHHW1YLPCS,CU XHHW #1 YELLOW PCS,XHHW1YLPCS,3120.15,3120.15,THOUSAND
N/A,COP XHHW1BRPCS,CU XHHW #1 BROWN PCS,XHHW1BRPCS,3120.15,3120.15,THOUSAND
N/A,COP XHHW1GYPCS,CU XHHW #1 GRAY PCS,XHHW1GYPCS,3120.15,3120.15,THOUSAND
Wire,COP XHHW20GNPCS,CU XHHW 2/0 GREEN PCS,XHHW20GNPCS,4792.56,4792.56,THOUSAND
Wire,COP XHHW8GN1000,CU XHHW #8 GREEN 1000',XHHW8GN1000,801.63,801.63,THOUSAND
N/A,COP XHHW6BR1000,CU XHHW #6 BROWN 1000',XHHW6BR1000,1217.23,1217.23,THOUSAND
N/A,COP XHHW60R1000,CU XHHW #6 ORANGE 1000',XHHW60R1000,1217.22,1217.22,THOUSAND
N/A,COP XHHW40BK1000,CU XHHW 4/0 BLACK 1000',XHHW40BK1000,7524.90,7524.90,THOUSAND
N/A,COP XHHW20BK1000,CU XHHW 2/0 BLACK 1000',XHHW20BK1000,4792.56,4792.56,THOUSAND
Wire,COP XHHW10STBK2500,CU XHHW #10 STR BLACK 2500',XHHW10STBK2500,451.51,451.51,THOUSAND
Wire,COP RX83WG500,8/3 WG ROMEX-500,RX83WG500,2358.61,2358.61,THOUSAND
Wire,COP SEU63PCS,CU 6-6-6 SEU CABLE-PIECES,SEU63PCS,3093.33,3093.33,THOUSAND
Wire,COP TFFN16STGY500,TFFN 16 STR GRAY 500',TFFN16STGY500,126.74,126.74,THOUSAND
Wire,COP THHN10S0LWH2500,THHN 10 SOL WHITE 2500',THHN10S0LWH2500,314.76,314.76,THOUSAND
Wire,COP THHN12S0LPK500,THHN 12 SOL PINK 500',THHN12S0LPK500,201.19,201.19,THOUSAND
Wire,COP THHN14STPR2500,THHN 14 STR PURPLE 2500',THHN14STPR2500,148.43,148.43,THOUSAND
Wire,COP THHN2BK5000,THHN 2 STR BLACK 5000',THHN2BK5000,2313.41,2313.41,THOUSAND
Wire,COP THHN40BK1000,THHN 4/0 STR BLACK 1000',THHN40BK1000,6299.24,6299.24,THOUSAND
Wire,COP THHN6BK2500,THHN 6 STR BLACK 2500',THHN6BK2500,941.36,941.36,THOUSAND
Wire,COP THHN8WH500,THHN 8 STR WHITE 500',THHN8WH500,611.84,611.84,THOUSAND
N/A,COP THHN500GN500,THHN 500 STR GREEN 500',THHN500GN500,14484.45,14484.45,THOUSAND
Wire,COP TC303WGPCS,3/0-3 WG TRAY CABLE-PIECES,TC303WGPCS,21291.92,21291.92,THOUSAND
Wire,COP THHN12S0LGY500,THHN 12 SOL GRAY 500',THHN12S0LGY500,201.19,201.19,THOUSAND
Wire,COP THHN2BK500,THHN 2 STR BLACK 500',THHN2BK500,2313.41,2313.41,THOUSAND
Wire,COP UF102WG1000,UF-B 10/2WG CABLE 1000',UF102WG1000,1054.84,1054.84,THOUSAND
Wire,COP BARE20ST1000,BARE CU 2/0-19 STR 1000,BARE20ST1000,3974.58,3974.58,THOUSAND
Wire,COP BARE10ST1000,BARE CU 1/0 STR CU 1000,BARE10ST1000,3223.17,3223.17,THOUSAND
Wire,COP THHN2GNPCS,THHN 2 STR GREEN PCS,THHN2GNPCS,2313.41,2313.41,THOUSAND
Wire,COP XHHW10STRD500,CU XHHW #10 STR RED 500',XHHW10STRD500,451.51,451.51,THOUSAND
Wire,COP TFFN18STBR500,TFFN 18 STR BROWN 500',TFFN18STBR500,90.58,90.58,THOUSAND
Wire,COP THHN12STYL2500,THHN 12 STR YELLOW 2500',THHN12STYL2500,215.51,215.51,THOUSAND
Wire,COP THHN8BK5000,THHN 8 STR BLACK 5000',THHN8BK5000,611.84,611.84,THOUSAND
Wire,COP THHN10STRD500,THHN 10 STR RED 500',THHN10STRD500,329.64,329.64,THOUSAND
Wire,COP THHN10ST0R500,THHN 10 STR ORANGE 500',THHN10ST0R500,329.64,329.64,THOUSAND
Wire,COP THHN8RD1000,THHN 8 STR RED 1000',THHN8RD1000,611.84,611.84,THOUSAND
Wire,COP THHN14STBR2500,THHN 14 STR BROWN 2500',THHN14STBR2500,148.43,148.43,THOUSAND
Wire,COP RX122WG250,12/2 WG ROMEX-250',RX122WG250,515.98,515.98,THOUSAND
Wire,COP THHN40GN2500,THHN 4/0 STR GREEN 2500',THHN40GN2500,6299.24,6299.24,THOUSAND
Wire,COP TC203WG1000,2/0-3 WG TRAY CABLE-1000',TC203WG1000,16603.07,16603.07,THOUSAND
Wire,COP BARE6ST2500,BARE CU #6 STR 2500,BARE6ST2500,846.38,846.38,THOUSAND
Wire,COP SER341000,3-3-3-5 SER CABLE,SER341000,8308.10,8308.10,THOUSAND
Wire,COP XHHW12STWH500,CU XHHW #12 STR WHITE 500',XHHW12STWH500,301.24,301.24,THOUSAND
N/A,COP HLX01XXH103P,10/3 ARMORX CABLE,HLX01XXH103P,3427.63,3427.63,THOUSAND
N/A,COP HLX01XXH104P,10/4 ARMORX CABLE,HLX01XXH104P,2471.05,2471.05,THOUSAND
N/A,COP HLX01XXH084,8/4 ARMORX CABLE,HLX01XXH084,3286.84,3286.84,THOUSAND
N/A,COP HLX01XXH064,6/4 ARMORX CABLE,HLX01XXH064,4273.68,4273.68,THOUSAND
N/A,COP HLX01XXH024,2/4 ARMORX CABLE,HLX01XXH024,9078.95,9078.95,THOUSAND
N/A,COP HLX01XXH143P,14/3 ARMORX CABLE,HLX01XXH143P,1415.79,1415.79,THOUSAND
Wire,COP THHN10STGNYL500,THHN 10 STR GREEN/YELLOW STRIPE 500',THHN10STGNYL500,354.64,354.64,THOUSAND
Wire,COP XHHW12STBK2000,CU XHHW #12 STR BLACK 2000',XHHW12STBK2000,301.24,301.24,THOUSAND
N/A,COP XHHW8BRPCS,CU XHHW #8 BROWN PCS,XHHW8BRPCS,801.63,801.63,THOUSAND
N/A,COP XHHW80RPCS,CU XHHW #8 ORANGE PCS,XHHW80RPCS,801.63,801.63,THOUSAND
N/A,COP XHHW8YLPCS,CU XHHW #8 YELLOW PCS,XHHW8YLPCS,801.63,801.63,THOUSAND
Wire,COP THHN8BR1000,THHN 8 STR BROWN 1000',THHN8BR1000,611.84,611.84,THOUSAND
Wire,COP THHN8YL1000,THHN 8 STR YELLOW 1000',THHN8YL1000,611.84,611.84,THOUSAND
Wire,COP XHHW12STRD500,CU XHHW #12 STR RED 500',XHHW12STRD500,301.24,301.24,THOUSAND
Wire,COP XHHW6BK500,CU XHHW #6 BLACK 500',XHHW6BK500,1217.23,1217.23,THOUSAND
Wire,COP XHHW8GN500,CU XHHW #8 GREEN 500',XHHW8GN500,801.63,801.63,THOUSAND
Wire,COP THHN8YL2500,THHN 8 STR YELLOW 2500',THHN8YL2500,611.84,611.84,THOUSAND
Wire,COP THHN8GY500,THHN 8 STR GRAY 500',THHN8GY500,611.84,611.84,THOUSAND
Wire,COP MCPCS122YL162,12/2 MC PCS YELLOW 16-2C GY PR GY,MCPCS122YL162,1000.26,1000.26,THOUSAND
Wire,COP THHN300YL1000,THHN 300 STR YELLOW 1000',THHN300YL1000,8799.48,8799.48,THOUSAND
Wire,COP XHHW12STYL500,CU XHHW #12 STR YELLOW 500',XHHW12STYL500,301.24,301.24,THOUSAND
Wire,COP XHHW10STBL500,CU XHHW #10 STR BLUE 500',XHHW10STBL500,451.51,451.51,THOUSAND
N/A,COP XHHW10RPCS,CU XHHW #1 ORANGE PCS,XHHW10RPCS,3120.06,3120.06,THOUSAND
Wire,COP RX1222WG1000,12/2 WG W/2 GROUND ROMEX-ARC FAULT-1000',RX1222WG1000,1188.36,1188.36,THOUSAND
Wire,COP TFFN16ST0R2500,TFFN 16 STR ORANGE 2500',TFFN16ST0R2500,126.74,126.74,THOUSAND
Wire,COP THHN3WH500,THHN 3 STR WHITE 500',THHN3WH500,1848.06,1848.06,THOUSAND
Wire,COP TC164PR1000,16/4 PR SHLD TC 1000FT REEL,TC164PR1000,2956.29,2956.29,THOUSAND
Wire,COP TC1624PR1000,16/24PR SPOS TYPE TC,TC1624PR1000,12730.52,12730.52,THOUSAND
Wire,COP PV10STR600VRD,10STR PV 600V RED,PV10STR600VRD,520.13,520.13,THOUSAND
Wire,COP THHN1GN5000,THHN 1 STR GREEN 5000',THHN1GN5000,2651.43,2651.43,THOUSAND
Wire,COP XHHW60R2500,CU XHHW #6 ORANGE 2500,XHHW60R2500,1217.22,1217.22,THOUSAND
Wire,COP XHHW6YL2500,CU XHHW #6 YELLOW 2500,XHHW6YL2500,1217.23,1217.23,THOUSAND
Wire,COP XHHW40GNPCS,CU XHHW 4/0 GREEN PCS,XHHW40GNPCS,7524.90,7524.90,THOUSAND
Wire,COP XHHW350GNPCS,CU XHHW 350 GREEN PCS,XHHW350GNPCS,12055.01,12055.01,THOUSAND
N/A,COP XHHW8GNPCS,CU XHHW #8 GREEN PCS,XHHW8GNPCS,801.63,801.63,THOUSAND
Wire,COP THHN10S0LGYBR500,THHN 10 SOL GRAY/BROWN STRIPE 500',THHN10S0LGYBR500,339.76,339.76,THOUSAND
Wire,COP THHN10S0LGYYL500,THHN 10 SOL GRAY/YELLOW STRIPE 500',THHN10S0LGYYL500,339.76,339.76,THOUSAND
Wire,COP THHN10S0LWHBL500,THHN 10 SOL WHITE/BLUE STRIPE 500',THHN10S0LWHBL500,339.76,339.76,THOUSAND
Wire,COP THHN10S0LGYPR500,THHN 10 SOL GRAY/PURPLE STRIPE 500',THHN10S0LGYPR500,339.76,339.76,THOUSAND
Wire,COP THHN12S0LGYPR500,THHN 12 SOL GRAY/PURPLE STRIPE 500',THHN12S0LGYPR500,226.19,226.19,THOUSAND
Wire,COP THHN12STGYYLCP20,THHN 12 STR GRAY/YELLOW STRIPE 2000' CP,THHN12STGYYLCP20,250.28,250.28,THOUSAND
N/A,COP THHN350GNPCS,THHN 350 STR GREEN PCS,THHN350GNPCS,10249.61,10249.61,THOUSAND
Wire,COP THHN8GN2500,THHN 8 STR GREEN 2500',THHN8GN2500,611.84,611.84,THOUSAND
Wire,COP THHN6GN2500,THHN 6 STR GREEN 2500',THHN6GN2500,941.36,941.36,THOUSAND
Wire,COP THHN80R1000,THHN 8 STR ORANGE 1000',THHN80R1000,611.84,611.84,THOUSAND
Wire,COP XHHW2GN2500,CU XHHW #2 GREEN 2500',XHHW2GN2500,2765.32,2765.32,THOUSAND
Wire,COP XHHW2GN1000,CU XHHW #2 GREEN 1000',XHHW2GN1000,3089.78,3089.78,THOUSAND
Wire,COP XHHW20GN1000,CU XHHW 2/0 GREEN 1000',XHHW20GN1000,5053.88,5053.88,THOUSAND
