Assm #,,Assm Name,,,,Material $'s,,,Labor Hours,,,Unit Price 1,,,,,Unit Price 2,,,
"39,633","3/4"" BOLT CLAMP, GRD WI",,,,2.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,518","3/8"" GALV STL STRD FOR ",,,,1.00,,,0.00,,$0.00,,,E,0.02,,E,,,,
"37,389","5/8"" 3-BOLT HEAVY GUY C",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"31,088",,ANG GUY & DDEND PL TIE (RUS,,,,$0.00, ,,4.610,, ,$154.90,,, ,,$174.26,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"40,098",MEDIUM DUTY POLE BANDS,,,,1.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"38,891","4"" x 4"" CROSSARM GRID G",,,,2.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"39,708","3/8"" GUY WIRE CLIP",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,883","3/4""X18"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"39,691","5/8"" X 18"" BOLT, EYE, D",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"39,633","3/4"" BOLT CLAMP, GRD WI",,,,2.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,5.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,518","3/8"" GALV STL STRD FOR ",,,,1.00,,,0.00,,$0.00,,,E,0.02,,E,,,,
"37,389","5/8"" 3-BOLT HEAVY GUY C",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"31,089",,ANG GUY & DDEND PL TIE (RUS,,,,$0.00, ,,13.380,, ,$449.57,,, ,,$505.76,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"40,098",MEDIUM DUTY POLE BANDS,,,,4.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"39,708","3/8"" GUY WIRE CLIP",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,700","3/4"" X 20"" BOLT, EYE, D",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"38,891","4"" x 4"" CROSSARM GRID G",,,,16.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,893","7/8""X18"" MACHINE BOLT",,,,8.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"37,389","5/8"" 3-BOLT HEAVY GUY C",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"36,867","5/8""X10"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,862","7/8"" LOCKNUT M-F CURVED",,,,8.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,633","3/4"" BOLT CLAMP, GRD WI",,,,4.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"40,094","7/8"" BOLTS DOUBLE EYE P",,,,8.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"37,518","3/8"" GALV STL STRD FOR ",,,,1.00,,,0.00,,$0.00,,,E,0.02,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"31,090",,ANG GUY & DDEND PL TIE (RUS,,,,$0.00, ,,12.620,, ,$424.03,,, ,,$477.04,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"40,098",MEDIUM DUTY POLE BANDS,,,,4.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"39,708","3/8"" GUY WIRE CLIP",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,700","3/4"" X 20"" BOLT, EYE, D",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"38,891","4"" x 4"" CROSSARM GRID G",,,,16.00,,,0.00,,$0.00,,,E,0.20,,E,,,,
"36,893","7/8""X18"" MACHINE BOLT",,,,8.00,,,0.00,,$0.00,,,E,0.15,,E,,,,
"39,633","3/4"" BOLT CLAMP, GRD WI",,,,4.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"40,094","7/8"" BOLTS DOUBLE EYE P",,,,8.00,,,0.00,,$0.00,,,E,0.30,,E,,,,
"37,389","5/8"" 3-BOLT HEAVY GUY C",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,862","7/8"" LOCKNUT M-F CURVED",,,,8.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,518","3/8"" GALV STL STRD FOR ",,,,1.00,,,0.00,,$0.00,,,E,0.02,,E,,,,
"31,093",,tangent horizontal line pos,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"31,094",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,9.580,, ,$321.89,,, ,,$362.12,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,769","BRACKET, POLE TOP FOR P",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,2.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,4.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,2.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"36,920","5/8"" 1 3/4"" ROUND STL W",,,,1.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,4.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,735","69 KV INS, HORZ POST TY",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,2.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,726","46KV -7"" STUD VERT INS",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"31,095",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,9.580,, ,$321.89,,, ,,$362.12,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,920","5/8"" 1 3/4"" ROUND STL W",,,,1.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,735","69 KV INS, HORZ POST TY",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,4.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,2.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,4.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,769","BRACKET, POLE TOP FOR P",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,2.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,2.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,726","46KV -7"" STUD VERT INS",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"31,096",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,9.580,, ,$321.89,,, ,,$362.12,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,4.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,2.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,4.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,769","BRACKET, POLE TOP FOR P",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,2.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,2.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,726","46KV -7"" STUD VERT INS",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,920","5/8"" 1 3/4"" ROUND STL W",,,,1.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,735","69 KV INS, HORZ POST TY",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"31,099",,tangent horizontal line pos,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"31,100",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,13.850,, ,$465.36,,, ,,$523.53,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,467","3/4"" X 20"" +FIBERGLASS ",,,,3.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"38,026",WIREHOLDER (SERVICE) W/,,,,2.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,6.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,735","69 KV INS, HORZ POST TY",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,3.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"39,785","5/8""  CLEVIS BOLT FOR 1",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,3.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,6.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,3.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,6.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"31,101",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,13.850,, ,$465.36,,, ,,$523.53,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"37,467","3/4"" X 20"" +FIBERGLASS ",,,,3.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"38,026",WIREHOLDER (SERVICE) W/,,,,2.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,6.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,735","69 KV INS, HORZ POST TY",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,6.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,3.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,6.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,3.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"39,785","5/8""  CLEVIS BOLT FOR 1",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,3.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"31,102",,TANG HORIZ LINE POST (RUS T,,,,$0.00, ,,13.850,, ,$465.36,,, ,,$523.53,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,6.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"38,708",3/4 SPRING CLIP WASHER,,,,3.00,,,0.00,,$0.00,,,C,2.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,6.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,803",1/0 ACSR IRON/STL SOCKE,,,,3.00,,,0.00,,$0.00,,,C,70.00,,C,,,,
"39,785","5/8""  CLEVIS BOLT FOR 1",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,467","3/4"" X 20"" +FIBERGLASS ",,,,3.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"38,026",WIREHOLDER (SERVICE) W/,,,,2.00,,,0.00,,$0.00,,,E,0.18,,E,,,,
"36,913","3/4"" 4""X4"" CURV SQ STL ",,,,6.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,735","69 KV INS, HORZ POST TY",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"37,182",1/0 & 2/0 CLAMP SUSPENS,,,,3.00,,,0.00,,$0.00,,,E,0.60,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"31,105",,tangent line post-no ohgw,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"31,106",,TANG LINE POST (RUS TP-3 & ,,,,$0.00, ,,6.070,, ,$203.95,,, ,,$229.45,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,990",12' CROSSARM TYPE-27 TR,,,,1.00,,,0.00,,$0.00,,,E,1.63,,E,,,,
"39,730","46KV -1.75"" STUD VERT I",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,910","5/8"" 3 ""X3 "" CURV SQ ST",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,899","1/2"" 2""X2"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,520","24.9/14.4KV BRACKET, PO",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,854","1/2""X8"" MACHINE BOLT",,,,2.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,859","1/2"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,3.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,529","60""X18"" BRACE, CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"39,726","46KV -7"" STUD VERT INS",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,883","3/4""X18"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"31,107",,TANG LINE POST (RUS TP-4 & ,,,,$0.00, ,,12.120,, ,$407.23,,, ,,$458.14,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,520","24.9/14.4KV BRACKET, PO",,,,2.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"36,854","1/2""X8"" MACHINE BOLT",,,,4.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,859","1/2"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,990",12' CROSSARM TYPE-27 TR,,,,2.00,,,0.00,,$0.00,,,E,1.63,,E,,,,
"39,730","46KV -1.75"" STUD VERT I",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,910","5/8"" 3 ""X3 "" CURV SQ ST",,,,1.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"36,899","1/2"" 2""X2"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,12.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,529","60""X18"" BRACE, CROSSARM",,,,4.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"39,726","46KV -7"" STUD VERT INS",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,883","3/4""X18"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,214","5/8"" X 18"" BOLT DOUBLE ",,,,2.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"31,110",,tangent line post 46kv-no o,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"31,111",,TANG LINE POSST (RUS TP-7),,,,$0.00, ,,6.720,, ,$225.79,,, ,,$254.02,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,530","60""X30"" BRACE, CROSSARM",,,,2.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,920","5/8"" 1 3/4"" ROUND STL W",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,859","1/2"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,990",12' CROSSARM TYPE-27 TR,,,,1.00,,,0.00,,$0.00,,,E,1.63,,E,,,,
"36,899","1/2"" 2""X2"" FLAT SQ STL ",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,720","24.9/14.4KV 14"" -1.75"" ",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,901","5/8"" 2 1/4""X2 1/4"" FLAT",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,785","5/8""  CLEVIS BOLT FOR 1",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,883","3/4""X18"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"31,112",,TANG LINE POSST (RUS TP-8),,,,$0.00, ,,11.850,, ,$398.16,,, ,,$447.93,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,530","60""X30"" BRACE, CROSSARM",,,,4.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,920","5/8"" 1 3/4"" ROUND STL W",,,,2.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,859","1/2"" LOCKNUT M-F CURVED",,,,4.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,990",12' CROSSARM TYPE-27 TR,,,,2.00,,,0.00,,$0.00,,,E,1.63,,E,,,,
"36,899","1/2"" 2""X2"" FLAT SQ STL ",,,,4.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,9.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,2.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,827",266.8 ACSR SOCKET EYE C,,,,1.00,,,0.00,,$0.00,,,C,80.00,,C,,,,
"39,720","24.9/14.4KV 14"" -1.75"" ",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,785","5/8""  CLEVIS BOLT FOR 1",,,,1.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,883","3/4""X18"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,1.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,214","5/8"" X 18"" BOLT DOUBLE ",,,,2.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"39,632","5/8"" BOLT CLAMP, GRD WI",,,,1.00,,,0.00,,$0.00,,,E,0.45,,E,,,,
"31,115",,dbl circuit tang line post-,,,,$0.00, ,,0.000,, ,$0.00,,, ,,$0.00,, ,
,,,,,,,,,,,,,,,,,,,,
"31,116",,DBL CIRCUIT TANG (RUS TPD-3,,,,$0.00, ,,14.730,, ,$494.93,,, ,,$556.79,, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"36,979",8' CROSSARM TYPE-13 TRE,,,,2.00,,,0.00,,$0.00,,,E,1.20,,E,,,,
"39,716","24.9/14.4KV 14"" -7"" STU",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,854","1/2""X8"" MACHINE BOLT",,,,6.00,,,0.00,,$0.00,,,E,0.10,,E,,,,
"39,859","1/2"" LOCKNUT M-F CURVED",,,,6.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"36,902","3/4"" 2 1/4""X2 1/4"" FLAT",,,,9.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
"39,860","5/8"" LOCKNUT M-F CURVED",,,,15.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,983",10' CROSSARM TYPE-20 TR,,,,1.00,,,0.00,,$0.00,,,E,1.35,,E,,,,
"36,865","5/8""X8"" MACHINE BOLT",,,,6.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"39,529","60""X18"" BRACE, CROSSARM",,,,6.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"31,117",,DBL CIRCUIT TANG (RUS TPD-4,,,,$0.00, ,,27.720,, ,$931.39,,, ,,"$1,047.82",, ,
Item #,Item Name,,,,BPQty,,,BPConst,,Price 1,,,,Bid Lbr,,,,,,
"39,529","60""X18"" BRACE, CROSSARM",,,,12.00,,,0.00,,$0.00,,,E,0.50,,E,,,,
"36,868","5/8""X12"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.11,,E,,,,
"37,213","5/8"" X 16"" BOLT DOUBLE ",,,,6.00,,,0.00,,$0.00,,,E,0.25,,E,,,,
"36,983",10' CROSSARM TYPE-20 TR,,,,2.00,,,0.00,,$0.00,,,E,1.35,,E,,,,
"39,861","3/4"" LOCKNUT M-F CURVED",,,,3.00,,,0.00,,$0.00,,,C,20.00,,C,,,,
"36,882","3/4""X16"" MACHINE BOLT",,,,3.00,,,0.00,,$0.00,,,E,0.13,,E,,,,
"36,902","3/4"" 2 1/4""X2 1/4"" FLAT",,,,6.00,,,0.00,,$0.00,,,E,0.00,,E,,,,
