assmNum,assmName,isHead,level1,level2,level3,section,subsection,material,laborHours
13376,MTR H/U F 20A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,769.93,3.344
13377,MTR H/U F 30A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,793.93,3.568
13378,MTR H/U F 40A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,943.04,4.27
13379,MTR H/U F 50A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,1058.26,5.204
13380,MTR H/U F 60A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,1159.1,5.416
13381,MTR H/U F 80A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,1797.84,7.44
13382,MTR H/U F 100A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,1965.81,7.958
13383,MTR H/U F 150A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,2804.93,10.512
13384,MTR H/U F 200A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,2675.98,10.92
13385,MTR H/U F 250A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,7111.49,14.146
13386,MTR H/U F 300A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,7269.83,14.978
13387,MTR H/U F 400A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,7968.86,16.322
13388,MTR H/U F 600A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,13592.15,24.74
13389,MTR H/U F 800A 3 3 480V,0,Industrial,Motor,480V Motor Connections,mtr h/u f 3 3 480v,,13592.15,25.59
13393,nema 4x motor h/u,1,Equipment,Conn/Term,Motor Connections,nema 4x motor h/u,,0,0
13394,mtr h/u 1 n4x 250v,1,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,0,0
13395,MTR H/U NF 20A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,83.86,3.402
13396,MTR H/U NF 30A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,107.83,3.572
13397,MTR H/U NF 40A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,122.72,4.234
13398,MTR H/U NF 50A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,238.05,5.224
13399,MTR H/U NF 60A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,338.89,5.356
13400,MTR H/U NF 80A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,464.17,7.5
13401,MTR H/U NF 100A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,632.14,7.918
13402,MTR H/U NF 150A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,687.96,10.272
13403,MTR H/U NF 200A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,559.01,11.34
13404,MTR H/U NF 250A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,2306.77,14.046
13405,MTR H/U NF 300A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,2457.04,14.098
13406,MTR H/U NF 400A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,3153.92,15.472
13407,MTR H/U NF 600A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,4974.63,23.07
13408,MTR H/U NF 800A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u 1 n4x 250v,,4974.63,23.88
13410,mtr h/u nf 3 n4x 250v,1,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,0,0
13411,MTR H/U NF 20A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,83.94,3.964
13412,MTR H/U NF 30A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,107.94,4.148
13413,MTR H/U NF 40A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,122.61,4.798
13414,MTR H/U NF 50A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,238.05,5.734
13415,MTR H/U NF 60A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,338.89,5.986
13416,MTR H/U NF 80A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,464.17,8.28
13417,MTR H/U NF 100A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,632.14,8.738
13418,MTR H/U NF 150A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,687.96,11.332
13419,MTR H/U NF 200A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,559.01,12.16
13420,MTR H/U NF 250A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,2306.77,15.646
13421,MTR H/U NF 300A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,2465.12,16.198
13422,MTR H/U NF 400A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,2126.07,17.512
13423,MTR H/U NF 600A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 250v,,4142.26,26.5
13426,mtr h/u f 1 n4x 250v,1,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,0,0
13427,MTR H/U F 20A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,109.57,3.402
13428,MTR H/U F 30A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,133.54,3.572
13429,MTR H/U F 40A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,172.65,4.198
13430,MTR H/U F 50A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,288.09,5.224
13431,MTR H/U F 60A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,388.93,5.356
13432,MTR H/U F 80A 1 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,566.17,7.5
13433,MTR H/U F 100A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,734.14,7.918
13434,MTR H/U F 150A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,937.02,10.272
13435,MTR H/U F 200A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,808.07,11.34
13436,MTR H/U F 250A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,2754.86,14.046
13437,MTR H/U F 300A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,2905.13,14.098
13438,MTR H/U F 400A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,3602.01,15.472
13439,MTR H/U F 600A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,5699.82,23.07
13440,MTR H/U F 800A 1 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 1 n4x 250v,,5699.82,23.88
13442,mtr h/u f 3 n4x 250v,1,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,0,0
13443,MTR H/U F 20A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,122.52,3.964
13444,MTR H/U F 30A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,146.52,4.148
13445,MTR H/U F 40A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,197.67,4.798
13446,MTR H/U F 50A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,313.11,5.734
13447,MTR H/U F 60A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,413.95,5.986
13448,MTR H/U F 80A 3 4 250V,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,617.17,8.28
13449,MTR H/U F 100A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,785.14,8.738
13450,MTR H/U F 150A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,1061.55,11.332
13451,MTR H/U F 200A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,559.01,12.16
13452,MTR H/U F 250A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,2978.91,15.646
13453,MTR H/U F 300A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,3137.25,16.198
13454,MTR H/U F 400A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,3836.28,17.792
13455,MTR H/U F 600A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,6078.56,26.72
13456,MTR H/U F 800A 3 4 250,0,Industrial,Motor,250V NEMA 4X Motor Connections,mtr h/u f 3 n4x 250v,,6078.56,28.46
13460,mtr h/u nf 1 n4x 600v,1,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,0,0
13461,MTR H/U NF 20A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,83.86,3.302
13462,MTR H/U NF 30A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,107.83,3.472
13463,MTR H/U NF 40A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,122.61,4.098
13464,MTR H/U NF 50A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,238.05,5.124
13465,MTR H/U NF 60A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,338.89,5.256
13466,MTR H/U NF 80A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,464.17,7.67
13467,MTR H/U NF 100A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,632.14,8.118
13468,MTR H/U NF 150A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,687.96,10.602
13469,MTR H/U NF 200A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,559.01,11.23
13470,MTR H/U NF 250A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,2306.77,14.416
13471,MTR H/U NF 300A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,2457.04,14.638
13472,MTR H/U NF 400A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,3153.92,15.832
13473,MTR H/U NF 600A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,4974.63,23.96
13474,MTR H/U NF 800A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u nf 1 n4x 600v,,4974.63,26.98
13476,mtr h/u nf 3 n4x 480v,1,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,0,0
13477,MTR H/U NF 20A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,83.94,3.844
13478,MTR H/U NF 30A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,107.94,4.068
13479,MTR H/U NF 40A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,122.84,4.77
13480,MTR H/U NF 50A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,238.05,5.704
13481,MTR H/U NF 60A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,338.89,5.916
13482,MTR H/U NF 80A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,464.17,8.14
13483,MTR H/U NF 100A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,632.14,8.658
13484,MTR H/U NF 150A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,687.96,11.512
13485,MTR H/U NF 200A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,559.01,11.92
13486,MTR H/U NF 250A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,2306.77,15.596
13487,MTR H/U NF 300A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,2465.12,16.428
13488,MTR H/U NF 400A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,3164.15,17.772
13489,MTR H/U NF 600A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,4990.78,26.69
13490,MTR H/U NF 800A 3 4 480V,0,Industrial,Motor,480V NEMA 4X Motor Connections,mtr h/u nf 3 n4x 480v,,6430.73,31.24
13494,mtr h/u f 1 n4x 600v,1,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,0,0
13495,MTR H/U F 20A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,146.79,3.402
13496,MTR H/U F 30A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,107.83,3.572
13497,MTR H/U F 40A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,215.93,4.234
13498,MTR H/U F 50A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,331.25,5.224
13499,MTR H/U F 60A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,432.1,5.356
13500,MTR H/U F 80A 1 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,658.48,7.82
13501,MTR H/U F 100A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,826.45,8.268
13502,MTR H/U F 150A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,1136.07,10.752
13503,MTR H/U F 200A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,1007.12,11.38
13504,MTR H/U F 250A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,3203.91,14.616
13505,MTR H/U F 300A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,3354.18,14.838
13506,MTR H/U F 400A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,4051.06,16.032
13507,MTR H/U F 600A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,6287.28,24.21
13508,MTR H/U F 800A 1 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 1 n4x 600v,,8733.76,29.19
13510,mtr h/u f 3 n4x 600v,1,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,0,0
13511,MTR H/U F 20A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,178.33,3.754
13512,MTR H/U F 30A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,202.33,4.018
13513,MTR H/U F 40A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,262.64,4.81
13514,MTR H/U F 50A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,377.86,5.644
13515,MTR H/U F 60A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,478.7,5.906
13516,MTR H/U F 80A 3 4 600V,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,755.64,8.07
13517,MTR H/U F 100A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,923.61,8.598
13518,MTR H/U F 150A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,1360.13,11.142
13519,MTR H/U F 200A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,1231.18,11.82
13520,MTR H/U F 250A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,3652.49,15.176
13521,MTR H/U F 300A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,3810.83,16.178
13522,MTR H/U F 400A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,4509.86,17.592
13523,MTR H/U F 600A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,6959.75,26.89
13524,MTR H/U F 800A 3 4 600,0,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,,9915.96,32.81
13527,equip connect,1,Industrial,Motor,600V NEMA 4X Motor Connections,mtr h/u f 3 n4x 600v,equip connect,0,0
13528,outdoor 3' 2 wire w/grd equ,1,Equipment,Conn/Term,Equipment Conn,outdoor 3' 2 wire w/grd equ,,0,0
13529,20A 3' 2 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 2 wire w/grd equ,,51.58,0.696
13531,outdoor 3' 3 wire w/grd equ,1,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,0,0
13532,20A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,56.4,0.848
13533,30A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,68.89,1.004
13534,40A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,103.04,1.115
13535,50A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,132.29,1.202
13536,60A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,132.29,1.202
13537,70A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,262.78,2.266
13538,80A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,262.78,2.266
13539,90A 3' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,600.53,3.4
13540,100A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,600.53,3.49
13541,130A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,656.4,4.3
13542,150A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,806.18,4.594
13543,175A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,973.45,5.093
13544,200A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 3 wire w/grd equ,,776.45,5.868
13546,outdoor 6' 3 wire w/grd equ,1,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,0,0
13547,20A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,71.28,0.956
13548,30A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,87.46,1.084
13549,40A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,137.1,1.274
13550,50A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,183.54,1.37
13551,60A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,183.54,1.37
13552,70A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,343.63,2.446
13553,80A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,343.63,2.446
13554,90A 6' 3 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,722.15,3.628
13555,100A 6' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,722.15,3.718
13556,130A 6' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,795.18,4.54
13557,150A 6' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,972.61,4.891
13558,175A 6' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,1171.51,5.408
13559,200A 6' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 3 wire w/grd equ,,869.14,6.249
13561,outdoor 3' 4 wire w/grd equ,1,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,0,0
13562,20A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,61.23,1
13563,30A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,91.81,1.195
13564,40A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,116.61,1.331
13565,50A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,210.92,1.467
13566,60A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,210.92,1.467
13567,70A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,308.05,2.844
13568,80A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,308.05,2.844
13569,90A 3' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,705.45,4.22
13570,100A 3' 4 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,705.45,4.34
13571,130A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,767.87,4.399
13572,150A 3' 4 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,948.93,5.76
13573,175A 3' 3 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,1160.24,5.253
13574,200A 3' 4 W W/GRD OUTDOOR E,0,Equipment,Conn/Term,Equipment Conn,outdoor 3' 4 wire w/grd equ,,858.31,7.418
13576,outdoor 6' 4 wire w/grd equ,1,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,0,0
13577,20A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,78.95,1.12
13578,30A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,99.17,1.28
13579,40A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,158.75,1.508
13580,50A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,279.9,1.656
13581,60A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,279.9,1.656
13582,70A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,410.03,3.048
13583,80A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,410.03,3.048
13584,90A 6' 4 W W/GRD OUTDOOR EQ,0,Equipment,Conn/Term,Equipment Conn,outdoor 6' 4 wire w/grd equ,,860.41,4.478
